"department_id","student_id","course_id","semester","final_grade","grade_point"
3,2403052,"BME123","L2T1","A",3.15
3,2403039,"BME123","L2T1","A",3.27
3,2403058,"BME123","L2T1","A",3.51
3,2403036,"BME123","L2T1","A",3.23
3,2403044,"BME123","L2T1","A",3.22
3,2403025,"BME123","L2T1","A",3.06
3,2403028,"BME123","L2T1","A",3.6
3,2403053,"BME123","L2T1","A",3.29
3,2403045,"BME123","L2T1","A",3.36
3,2403034,"BME123","L2T1","A",3.81
3,2403060,"BME123","L2T1","A",3.98
3,2403051,"BME123","L2T1","A",3.94
3,2403042,"BME123","L2T1","A",3.86
3,2403032,"BME123","L2T1","A",3.75
3,2403027,"BME123","L2T1","A",3.79
3,2403038,"BME124","L2T1","F",0
3,2403054,"BME124","L2T1","F",0
3,2403029,"BME124","L2T1","A+",4
3,2403031,"BME124","L2T1","A+",4
3,2403023,"BME124","L2T1","A+",4
3,2403048,"BME124","L2T1","A+",4
3,2403055,"BME124","L2T1","A",3.21
3,2403049,"BME124","L2T1","A",3.74
3,2403040,"BME124","L2T1","A",3.18
3,2403041,"BME124","L2T1","A",3.69
3,2403024,"BME124","L2T1","A",3.22
3,2403057,"BME124","L2T1","A",3.51
3,2403035,"BME124","L2T1","A",3.63
3,2403050,"BME124","L2T1","A",3.97
3,2403056,"BME124","L2T1","A",3.22
3,2403021,"BME124","L2T1","A",3.04
3,2403033,"BME124","L2T1","A",3.66
3,2403043,"BME124","L2T1","A",3.87
3,2403059,"BME124","L2T1","A",3.85
3,2403026,"BME124","L2T1","A",3.19
3,2403037,"BME124","L2T1","A",3.77
3,2403046,"BME124","L2T1","A",3.72
3,2403022,"BME124","L2T1","A",3.31
3,2403047,"BME124","L2T1","A",3.26
3,2403030,"BME124","L2T1","A",3.35
3,2403052,"BME124","L2T1","A",3.25
3,2403039,"BME124","L2T1","A",3.58
3,2403058,"BME124","L2T1","A",3.02
3,2403036,"BME124","L2T1","A",3.4
3,2403044,"BME124","L2T1","A",3.55
3,2403025,"BME124","L2T1","A",3.38
3,2403028,"BME124","L2T1","A",3.23
3,2403053,"BME124","L2T1","A",3.9
3,2403045,"BME124","L2T1","A",3.44
3,2403034,"BME124","L2T1","A",3.42
3,2403060,"BME124","L2T1","A",3.6
3,2403051,"BME124","L2T1","A",3.88
3,2403042,"BME124","L2T1","A",3.92
3,2403032,"BME124","L2T1","A",3.23
3,2403027,"BME124","L2T1","A",3.79
3,2403038,"ME987","L2T1","F",0
3,2403054,"ME987","L2T1","F",0
3,2403029,"ME987","L2T1","A+",4
3,2403031,"ME987","L2T1","A+",4
3,2403023,"ME987","L2T1","A+",4
3,2403048,"ME987","L2T1","A+",4
3,2403055,"ME987","L2T1","A",3.02
3,2403049,"ME987","L2T1","A",3.42
3,2403040,"ME987","L2T1","A",3.53
3,2403041,"ME987","L2T1","A",3.46
3,2403024,"ME987","L2T1","A",3.29
3,2403057,"ME987","L2T1","A",3.04
3,2403035,"ME987","L2T1","A",3.88
3,2403050,"ME987","L2T1","A",3.59
3,2403056,"ME987","L2T1","A",3.15
3,2403021,"ME987","L2T1","A",3.92
3,2403033,"ME987","L2T1","A",3.68
3,2403043,"ME987","L2T1","A",3.35
3,2403059,"ME987","L2T1","A",3.35
3,2403026,"ME987","L2T1","A",3.5
3,2403037,"ME987","L2T1","A",3.09
3,2403046,"ME987","L2T1","A",3.38
3,2403022,"ME987","L2T1","A",3.4
3,2403047,"ME987","L2T1","A",3.53
3,2403030,"ME987","L2T1","A",3.62
3,2403052,"ME987","L2T1","A",3.59
3,2403039,"ME987","L2T1","A",3.45
3,2403058,"ME987","L2T1","A",3.05
3,2403036,"ME987","L2T1","A",3.07
3,2403044,"ME987","L2T1","A",3.93
3,2403025,"ME987","L2T1","A",3.06
3,2403028,"ME987","L2T1","A",3.07
3,2403053,"ME987","L2T1","A",3.87
3,2403045,"ME987","L2T1","A",3.7
3,2403034,"ME987","L2T1","A",3.25
3,2403060,"ME987","L2T1","A",3.51
3,2403051,"ME987","L2T1","A",3.79
3,2403042,"ME987","L2T1","A",3.35
3,2403032,"ME987","L2T1","A",3.07
3,2403027,"ME987","L2T1","A",3.66
11,2411042,"ME117","L2T1","F",0
11,2411026,"ME117","L2T1","F",0
11,2411054,"ME117","L2T1","A+",4
11,2411053,"ME117","L2T1","A+",4
11,2411045,"ME117","L2T1","A+",4
11,2411028,"ME117","L2T1","A+",4
11,2411035,"ME117","L2T1","A",3.65
11,2411036,"ME117","L2T1","A",3.14
11,2411058,"ME117","L2T1","A",3.14
11,2411039,"ME117","L2T1","A",3.72
11,2411030,"ME117","L2T1","A",3.56
11,2411049,"ME117","L2T1","A",3.32
11,2411022,"ME117","L2T1","A",3.06
11,2411027,"ME117","L2T1","A",3.9
11,2411044,"ME117","L2T1","A",3.46
11,2411056,"ME117","L2T1","A",3.44
11,2411047,"ME117","L2T1","A",3.19
11,2411033,"ME117","L2T1","A",3.97
11,2411052,"ME117","L2T1","A",3.36
11,2411041,"ME117","L2T1","A",3.65
11,2411032,"ME117","L2T1","A",3.74
11,2411029,"ME117","L2T1","A",3.16
11,2411034,"ME117","L2T1","A",3.26
11,2411050,"ME117","L2T1","A",3.15
11,2411060,"ME117","L2T1","A",3.51
11,2411025,"ME117","L2T1","A",3.49
11,2411043,"ME117","L2T1","A",3.22
11,2411055,"ME117","L2T1","A",3.74
11,2411046,"ME117","L2T1","A",3.03
11,2411038,"ME117","L2T1","A",3.48
11,2411023,"ME117","L2T1","A",3.87
11,2411057,"ME117","L2T1","A",3.62
11,2411021,"ME117","L2T1","A",3.38
11,2411037,"ME117","L2T1","A",3.49
11,2411048,"ME117","L2T1","A",3.47
11,2411031,"ME117","L2T1","A",3.55
11,2411051,"ME117","L2T1","A",3.14
11,2411059,"ME117","L2T1","A",3.87
11,2411040,"ME117","L2T1","A",3.7
11,2411024,"ME117","L2T1","A",3.58
11,2411042,"ME118","L2T1","F",0
11,2411026,"ME118","L2T1","F",0
11,2411054,"ME118","L2T1","A+",4
11,2411053,"ME118","L2T1","A+",4
11,2411045,"ME118","L2T1","A+",4
11,2411028,"ME118","L2T1","A+",4
11,2411035,"ME118","L2T1","A",3.46
11,2411036,"ME118","L2T1","A",3.4
11,2411058,"ME118","L2T1","A",3.96
11,2411039,"ME118","L2T1","A",3.92
11,2411030,"ME118","L2T1","A",3.94
11,2411049,"ME118","L2T1","A",3.32
11,2411022,"ME118","L2T1","A",3.46
11,2411027,"ME118","L2T1","A",3.23
11,2411044,"ME118","L2T1","A",3.99
11,2411056,"ME118","L2T1","A",3.43
11,2411047,"ME118","L2T1","A",3.62
11,2411033,"ME118","L2T1","A",3.67
11,2411052,"ME118","L2T1","A",3.79
11,2411041,"ME118","L2T1","A",3.43
11,2411032,"ME118","L2T1","A",3.35
11,2411029,"ME118","L2T1","A",3.23
11,2411034,"ME118","L2T1","A",3.51
11,2411050,"ME118","L2T1","A",3.8
11,2411060,"ME118","L2T1","A",3.56
11,2411025,"ME118","L2T1","A",3.55
11,2411043,"ME118","L2T1","A",3.97
11,2411055,"ME118","L2T1","A",3.88
11,2411046,"ME118","L2T1","A",3.21
11,2411038,"ME118","L2T1","A",3.62
11,2411023,"ME118","L2T1","A",3.29
11,2411057,"ME118","L2T1","A",3.96
11,2411021,"ME118","L2T1","A",3.87
11,2411037,"ME118","L2T1","A",3.63
11,2411048,"ME118","L2T1","A",3.97
11,2411031,"ME118","L2T1","A",3.56
11,2411051,"ME118","L2T1","A",3.69
11,2411059,"ME118","L2T1","A",3.89
11,2411040,"ME118","L2T1","A",3.89
11,2411024,"ME118","L2T1","A",3.07
11,2411042,"ME119","L2T1","F",0
11,2411026,"ME119","L2T1","F",0
11,2411054,"ME119","L2T1","A+",4
11,2411053,"ME119","L2T1","A+",4
11,2411045,"ME119","L2T1","A+",4
11,2411028,"ME119","L2T1","A+",4
11,2411035,"ME119","L2T1","A",3.49
11,2411036,"ME119","L2T1","A",3.63
11,2411058,"ME119","L2T1","A",3.48
11,2411039,"ME119","L2T1","A",3.19
11,2411030,"ME119","L2T1","A",3.63
11,2411049,"ME119","L2T1","A",3.69
11,2411022,"ME119","L2T1","A",3.01
11,2411027,"ME119","L2T1","A",3.84
11,2411044,"ME119","L2T1","A",3.18
11,2411056,"ME119","L2T1","A",3.68
11,2411047,"ME119","L2T1","A",3.96
11,2411033,"ME119","L2T1","A",3.22
11,2411052,"ME119","L2T1","A",3.91
11,2411041,"ME119","L2T1","A",3.23
11,2411032,"ME119","L2T1","A",3.12
11,2411029,"ME119","L2T1","A",3.8
11,2411034,"ME119","L2T1","A",3.89
11,2411050,"ME119","L2T1","A",3.07
11,2411060,"ME119","L2T1","A",3.33
11,2411025,"ME119","L2T1","A",3.44
11,2411043,"ME119","L2T1","A",3.35
11,2411055,"ME119","L2T1","A",3.14
11,2411046,"ME119","L2T1","A",3.49
11,2411038,"ME119","L2T1","A",3.35
11,2411023,"ME119","L2T1","A",3.58
11,2411057,"ME119","L2T1","A",3.51
11,2411021,"ME119","L2T1","A",3.05
11,2411037,"ME119","L2T1","A",3.27
11,2411048,"ME119","L2T1","A",3.2
11,2411031,"ME119","L2T1","A",3.21
11,2411051,"ME119","L2T1","A",3.44
11,2411059,"ME119","L2T1","A",3.1
11,2411040,"ME119","L2T1","A",3.8
11,2411024,"ME119","L2T1","A",3.82
11,2411042,"ME110","L2T1","F",0
11,2411026,"ME110","L2T1","F",0
11,2411054,"ME110","L2T1","A+",4
11,2411053,"ME110","L2T1","A+",4
11,2411045,"ME110","L2T1","A+",4
11,2411028,"ME110","L2T1","A+",4
11,2411035,"ME110","L2T1","A",3.32
11,2411036,"ME110","L2T1","A",3.13
11,2411058,"ME110","L2T1","A",3.61
11,2411039,"ME110","L2T1","A",3.82
11,2411030,"ME110","L2T1","A",3.95
11,2411049,"ME110","L2T1","A",3.46
11,2411022,"ME110","L2T1","A",3.33
11,2411027,"ME110","L2T1","A",3.36
11,2411044,"ME110","L2T1","A",3.98
11,2411056,"ME110","L2T1","A",3.01
11,2411047,"ME110","L2T1","A",3.26
11,2411033,"ME110","L2T1","A",3.72
11,2411052,"ME110","L2T1","A",3.13
11,2411041,"ME110","L2T1","A",3.35
11,2411032,"ME110","L2T1","A",3.83
11,2411029,"ME110","L2T1","A",3.44
11,2411034,"ME110","L2T1","A",3.19
11,2411050,"ME110","L2T1","A",3.91
11,2411060,"ME110","L2T1","A",3.18
11,2411025,"ME110","L2T1","A",3.45
11,2411043,"ME110","L2T1","A",3.37
11,2411055,"ME110","L2T1","A",3.55
11,2411046,"ME110","L2T1","A",3.16
11,2411038,"ME110","L2T1","A",3.18
11,2411023,"ME110","L2T1","A",3.87
11,2411057,"ME110","L2T1","A",3.84
11,2411021,"ME110","L2T1","A",3.21
11,2411037,"ME110","L2T1","A",3.1
11,2411048,"ME110","L2T1","A",3.7
11,2411031,"ME110","L2T1","A",3.63
11,2411051,"ME110","L2T1","A",3.68
11,2411059,"ME110","L2T1","A",3.92
11,2411040,"ME110","L2T1","A",3.18
11,2411024,"ME110","L2T1","A",3.48
11,2411042,"ME121","L2T1","F",0
11,2411026,"ME121","L2T1","F",0
11,2411054,"ME121","L2T1","A+",4
11,2411053,"ME121","L2T1","A+",4
11,2411045,"ME121","L2T1","A+",4
11,2411028,"ME121","L2T1","A+",4
11,2411035,"ME121","L2T1","A",3.32
11,2411036,"ME121","L2T1","A",3.77
11,2411058,"ME121","L2T1","A",3.79
11,2411039,"ME121","L2T1","A",3.64
11,2411030,"ME121","L2T1","A",3.09
11,2411049,"ME121","L2T1","A",3.96
11,2411022,"ME121","L2T1","A",3.86
11,2411027,"ME121","L2T1","A",3.71
11,2411044,"ME121","L2T1","A",3.74
11,2411056,"ME121","L2T1","A",3.34
11,2411047,"ME121","L2T1","A",3.87
11,2411033,"ME121","L2T1","A",3.34
11,2411052,"ME121","L2T1","A",3.2
11,2411041,"ME121","L2T1","A",3.45
11,2411032,"ME121","L2T1","A",3.75
11,2411029,"ME121","L2T1","A",3.59
11,2411034,"ME121","L2T1","A",3.66
11,2411050,"ME121","L2T1","A",3.32
11,2411060,"ME121","L2T1","A",3.15
11,2411025,"ME121","L2T1","A",3.48
11,2411043,"ME121","L2T1","A",3.79
11,2411055,"ME121","L2T1","A",3.62
11,2411046,"ME121","L2T1","A",3.04
11,2411038,"ME121","L2T1","A",3.55
11,2411023,"ME121","L2T1","A",3.58
11,2411057,"ME121","L2T1","A",3.5
11,2411021,"ME121","L2T1","A",3.6
11,2411037,"ME121","L2T1","A",3.45
11,2411048,"ME121","L2T1","A",3.35
11,2411031,"ME121","L2T1","A",3.15
11,2411051,"ME121","L2T1","A",3.87
11,2411059,"ME121","L2T1","A",3.54
11,2411040,"ME121","L2T1","A",3.96
11,2411024,"ME121","L2T1","A",3.28
11,2411042,"ME122","L2T1","F",0
11,2411026,"ME122","L2T1","F",0
11,2411054,"ME122","L2T1","A+",4
11,2411053,"ME122","L2T1","A+",4
11,2411045,"ME122","L2T1","A+",4
11,2411028,"ME122","L2T1","A+",4
11,2411035,"ME122","L2T1","A",3.15
11,2411036,"ME122","L2T1","A",3.96
11,2411058,"ME122","L2T1","A",3.71
11,2411039,"ME122","L2T1","A",3.44
11,2411030,"ME122","L2T1","A",3.48
11,2411049,"ME122","L2T1","A",3.09
11,2411022,"ME122","L2T1","A",3.76
11,2411027,"ME122","L2T1","A",3.14
11,2411044,"ME122","L2T1","A",3.05
11,2411056,"ME122","L2T1","A",3.32
11,2411047,"ME122","L2T1","A",3.95
11,2411033,"ME122","L2T1","A",3.68
11,2411052,"ME122","L2T1","A",3.09
11,2411041,"ME122","L2T1","A",3.04
11,2411032,"ME122","L2T1","A",3.52
11,2411029,"ME122","L2T1","A",3.65
11,2411034,"ME122","L2T1","A",3.85
11,2411050,"ME122","L2T1","A",3.38
11,2411060,"ME122","L2T1","A",3.85
11,2411025,"ME122","L2T1","A",3.79
11,2411043,"ME122","L2T1","A",3.94
11,2411055,"ME122","L2T1","A",3.27
11,2411046,"ME122","L2T1","A",3.29
11,2411038,"ME122","L2T1","A",3.45
11,2411023,"ME122","L2T1","A",3.86
11,2411057,"ME122","L2T1","A",3.64
11,2411021,"ME122","L2T1","A",3.77
11,2411037,"ME122","L2T1","A",3.88
11,2411048,"ME122","L2T1","A",3.72
11,2411031,"ME122","L2T1","A",3.28
11,2411051,"ME122","L2T1","A",3.29
11,2411059,"ME122","L2T1","A",3.71
11,2411040,"ME122","L2T1","A",3.06
11,2411024,"ME122","L2T1","A",3.57
11,2411042,"ME123","L2T1","F",0
11,2411026,"ME123","L2T1","F",0
11,2411054,"ME123","L2T1","A+",4
11,2411053,"ME123","L2T1","A+",4
11,2411045,"ME123","L2T1","A+",4
11,2411028,"ME123","L2T1","A+",4
11,2411035,"ME123","L2T1","A",3.38
11,2411036,"ME123","L2T1","A",3.17
11,2411058,"ME123","L2T1","A",3
11,2411039,"ME123","L2T1","A",3.95
11,2411030,"ME123","L2T1","A",3.42
11,2411049,"ME123","L2T1","A",3.21
11,2411022,"ME123","L2T1","A",3.49
11,2411027,"ME123","L2T1","A",3.83
11,2411044,"ME123","L2T1","A",3.56
11,2411056,"ME123","L2T1","A",3.46
11,2411047,"ME123","L2T1","A",3.2
11,2411033,"ME123","L2T1","A",3.46
11,2411052,"ME123","L2T1","A",3.34
11,2411041,"ME123","L2T1","A",3.21
11,2411032,"ME123","L2T1","A",3.29
11,2411029,"ME123","L2T1","A",3.48
11,2411034,"ME123","L2T1","A",3.73
11,2411050,"ME123","L2T1","A",3.29
11,2411060,"ME123","L2T1","A",3.28
11,2411025,"ME123","L2T1","A",3.48
11,2411043,"ME123","L2T1","A",3.16
11,2411055,"ME123","L2T1","A",3.42
11,2411046,"ME123","L2T1","A",3.96
11,2411038,"ME123","L2T1","A",3.89
11,2411023,"ME123","L2T1","A",3.88
11,2411057,"ME123","L2T1","A",3.41
11,2411021,"ME123","L2T1","A",3.28
11,2411037,"ME123","L2T1","A",3.29
11,2411048,"ME123","L2T1","A",3.91
11,2411031,"ME123","L2T1","A",3.77
11,2411051,"ME123","L2T1","A",3.99
11,2411059,"ME123","L2T1","A",3.38
11,2411040,"ME123","L2T1","A",3.24
11,2411024,"ME123","L2T1","A",3.51
11,2411042,"ME124","L2T1","F",0
11,2411026,"ME124","L2T1","F",0
11,2411054,"ME124","L2T1","A+",4
11,2411053,"ME124","L2T1","A+",4
11,2411045,"ME124","L2T1","A+",4
11,2411028,"ME124","L2T1","A+",4
11,2411035,"ME124","L2T1","A",3.86
11,2411036,"ME124","L2T1","A",3.41
11,2411058,"ME124","L2T1","A",3.53
11,2411039,"ME124","L2T1","A",3.66
11,2411030,"ME124","L2T1","A",3.34
11,2411049,"ME124","L2T1","A",3.88
11,2411022,"ME124","L2T1","A",3.79
11,2411027,"ME124","L2T1","A",3.12
11,2411044,"ME124","L2T1","A",3.14
11,2411056,"ME124","L2T1","A",3.94
11,2411047,"ME124","L2T1","A",3.63
11,2411033,"ME124","L2T1","A",3.57
11,2411052,"ME124","L2T1","A",3.88
11,2411041,"ME124","L2T1","A",3.2
11,2411032,"ME124","L2T1","A",3.15
11,2411029,"ME124","L2T1","A",3.78
11,2411034,"ME124","L2T1","A",3.94
11,2411050,"ME124","L2T1","A",3.62
11,2411060,"ME124","L2T1","A",3.75
11,2411025,"ME124","L2T1","A",3.13
11,2411043,"ME124","L2T1","A",3.58
11,2411055,"ME124","L2T1","A",3.34
11,2411046,"ME124","L2T1","A",3.2
11,2411038,"ME124","L2T1","A",3.8
11,2411023,"ME124","L2T1","A",3.13
11,2411057,"ME124","L2T1","A",3.11
11,2411021,"ME124","L2T1","A",3.94
11,2411037,"ME124","L2T1","A",3.37
11,2411048,"ME124","L2T1","A",3.27
11,2411031,"ME124","L2T1","A",3.74
11,2411051,"ME124","L2T1","A",3.92
11,2411059,"ME124","L2T1","A",3.72
11,2411040,"ME124","L2T1","A",3.69
11,2411024,"ME124","L2T1","A",3.01
11,2411042,"NCE789","L2T1","F",0
11,2411026,"NCE789","L2T1","F",0
11,2411054,"NCE789","L2T1","A+",4
11,2411053,"NCE789","L2T1","A+",4
11,2411045,"NCE789","L2T1","A+",4
11,2411028,"NCE789","L2T1","A+",4
11,2411035,"NCE789","L2T1","A",3.92
11,2411036,"NCE789","L2T1","A",3.19
11,2411058,"NCE789","L2T1","A",3.9
11,2411039,"NCE789","L2T1","A",3.34
11,2411030,"NCE789","L2T1","A",3.56
11,2411049,"NCE789","L2T1","A",3.9
11,2411022,"NCE789","L2T1","A",3.73
11,2411027,"NCE789","L2T1","A",3.31
11,2411044,"NCE789","L2T1","A",3.61
11,2411056,"NCE789","L2T1","A",3.35
11,2411047,"NCE789","L2T1","A",3.59
11,2411033,"NCE789","L2T1","A",3.22
11,2411052,"NCE789","L2T1","A",3.63
11,2411041,"NCE789","L2T1","A",3.8
11,2411032,"NCE789","L2T1","A",3.51
11,2411029,"NCE789","L2T1","A",3.16
11,2411034,"NCE789","L2T1","A",3.06
11,2411050,"NCE789","L2T1","A",3.88
11,2411060,"NCE789","L2T1","A",3.16
11,2411025,"NCE789","L2T1","A",3.73
11,2411043,"NCE789","L2T1","A",3.3
11,2411055,"NCE789","L2T1","A",3.1
11,2411046,"NCE789","L2T1","A",3.91
11,2411038,"NCE789","L2T1","A",3.93
11,2411023,"NCE789","L2T1","A",3.81
11,2411057,"NCE789","L2T1","A",3.92
11,2411021,"NCE789","L2T1","A",3.88
11,2411037,"NCE789","L2T1","A",3.56
11,2411048,"NCE789","L2T1","A",3.96
11,2411031,"NCE789","L2T1","A",3.64
11,2411051,"NCE789","L2T1","A",3.71
11,2411059,"NCE789","L2T1","A",3.48
11,2411040,"NCE789","L2T1","A",3.78
11,2411024,"NCE789","L2T1","A",3.71
11,2411042,"ARC961","L2T1","F",0
11,2411026,"ARC961","L2T1","F",0
11,2411054,"ARC961","L2T1","A+",4
11,2411053,"ARC961","L2T1","A+",4
11,2411045,"ARC961","L2T1","A+",4
11,2411028,"ARC961","L2T1","A+",4
11,2411035,"ARC961","L2T1","A",3.94
11,2411036,"ARC961","L2T1","A",3.64
11,2411058,"ARC961","L2T1","A",3.89
11,2411039,"ARC961","L2T1","A",3.3
11,2411030,"ARC961","L2T1","A",3.58
11,2411049,"ARC961","L2T1","A",3.01
11,2411022,"ARC961","L2T1","A",3.49
11,2411027,"ARC961","L2T1","A",3.73
11,2411044,"ARC961","L2T1","A",3.08
11,2411056,"ARC961","L2T1","A",3.02
11,2411047,"ARC961","L2T1","A",3.16
11,2411033,"ARC961","L2T1","A",3.42
11,2411052,"ARC961","L2T1","A",3.2
11,2411041,"ARC961","L2T1","A",3.49
11,2411032,"ARC961","L2T1","A",3.03
11,2411029,"ARC961","L2T1","A",3.01
11,2411034,"ARC961","L2T1","A",3.96
11,2411050,"ARC961","L2T1","A",3.71
11,2411060,"ARC961","L2T1","A",3.87
11,2411025,"ARC961","L2T1","A",3.78
11,2411043,"ARC961","L2T1","A",3.8
11,2411055,"ARC961","L2T1","A",3.28
11,2411046,"ARC961","L2T1","A",3.78
11,2411038,"ARC961","L2T1","A",3.81
11,2411023,"ARC961","L2T1","A",3.24
11,2411057,"ARC961","L2T1","A",3.17
11,2411021,"ARC961","L2T1","A",3.63
11,2411037,"ARC961","L2T1","A",3.85
11,2411048,"ARC961","L2T1","A",3.61
11,2411031,"ARC961","L2T1","A",3.72
11,2411051,"ARC961","L2T1","A",3.98
11,2411059,"ARC961","L2T1","A",3.88
11,2411040,"ARC961","L2T1","A",3.19
11,2411024,"ARC961","L2T1","A",3.59
8,2408041,"CHM117","L2T1","F",0
8,2408038,"CHM117","L2T1","F",0
8,2408034,"CHM117","L2T1","A+",4
8,2408045,"CHM117","L2T1","A+",4
8,2408053,"CHM117","L2T1","A+",4
8,2408058,"CHM117","L2T1","A+",4
8,2408050,"CHM117","L2T1","A",3.93
8,2408022,"CHM117","L2T1","A",3.79
8,2408027,"CHM117","L2T1","A",3.73
8,2408021,"CHM117","L2T1","A",3.79
8,2408030,"CHM117","L2T1","A",3.82
8,2408046,"CHM117","L2T1","A",3.89
8,2408039,"CHM117","L2T1","A",3.4
8,2408059,"CHM117","L2T1","A",3.53
8,2408057,"CHM117","L2T1","A",3.25
8,2408023,"CHM117","L2T1","A",3.84
8,2408048,"CHM117","L2T1","A",3.04
8,2408037,"CHM117","L2T1","A",3.13
8,2408029,"CHM117","L2T1","A",3.62
8,2408056,"CHM117","L2T1","A",3.89
8,2408052,"CHM117","L2T1","A",3.35
8,2408036,"CHM117","L2T1","A",3.51
8,2408043,"CHM117","L2T1","A",3.26
8,2408035,"CHM117","L2T1","A",3.67
8,2408054,"CHM117","L2T1","A",3.79
8,2408047,"CHM117","L2T1","A",3.31
8,2408026,"CHM117","L2T1","A",3.01
8,2408049,"CHM117","L2T1","A",3.72
8,2408028,"CHM117","L2T1","A",3.22
8,2408060,"CHM117","L2T1","A",3.3
8,2408040,"CHM117","L2T1","A",3.73
8,2408031,"CHM117","L2T1","A",3.81
8,2408042,"CHM117","L2T1","A",3.31
8,2408051,"CHM117","L2T1","A",3.11
8,2408032,"CHM117","L2T1","A",3.48
8,2408025,"CHM117","L2T1","A",3.27
8,2408024,"CHM117","L2T1","A",3.77
8,2408033,"CHM117","L2T1","A",3.54
8,2408055,"CHM117","L2T1","A",3.18
8,2408044,"CHM117","L2T1","A",3.54
8,2408041,"CHM118","L2T1","F",0
8,2408038,"CHM118","L2T1","F",0
8,2408034,"CHM118","L2T1","A+",4
8,2408045,"CHM118","L2T1","A+",4
8,2408053,"CHM118","L2T1","A+",4
8,2408058,"CHM118","L2T1","A+",4
8,2408050,"CHM118","L2T1","A",3.84
8,2408022,"CHM118","L2T1","A",3.57
8,2408027,"CHM118","L2T1","A",3.18
8,2408021,"CHM118","L2T1","A",3.09
8,2408030,"CHM118","L2T1","A",3.18
8,2408046,"CHM118","L2T1","A",3.59
8,2408039,"CHM118","L2T1","A",3.71
8,2408059,"CHM118","L2T1","A",3.37
8,2408057,"CHM118","L2T1","A",3.87
8,2408023,"CHM118","L2T1","A",3.02
8,2408048,"CHM118","L2T1","A",3.98
8,2408037,"CHM118","L2T1","A",3.81
8,2408029,"CHM118","L2T1","A",3.36
8,2408056,"CHM118","L2T1","A",3.66
8,2408052,"CHM118","L2T1","A",3.42
8,2408036,"CHM118","L2T1","A",3.47
8,2408043,"CHM118","L2T1","A",3.76
8,2408035,"CHM118","L2T1","A",3.71
8,2408054,"CHM118","L2T1","A",3.59
8,2408047,"CHM118","L2T1","A",3.4
8,2408026,"CHM118","L2T1","A",3.57
8,2408049,"CHM118","L2T1","A",3.26
8,2408028,"CHM118","L2T1","A",3.52
8,2408060,"CHM118","L2T1","A",3.2
8,2408040,"CHM118","L2T1","A",3.52
8,2408031,"CHM118","L2T1","A",3.85
8,2408042,"CHM118","L2T1","A",3.02
8,2408051,"CHM118","L2T1","A",3.6
8,2408032,"CHM118","L2T1","A",3.92
8,2408025,"CHM118","L2T1","A",3.84
8,2408024,"CHM118","L2T1","A",3.86
8,2408033,"CHM118","L2T1","A",3.42
8,2408055,"CHM118","L2T1","A",3.44
8,2408044,"CHM118","L2T1","A",3.62
8,2408041,"CHM119","L2T1","F",0
8,2408038,"CHM119","L2T1","F",0
8,2408034,"CHM119","L2T1","A+",4
8,2408045,"CHM119","L2T1","A+",4
8,2408053,"CHM119","L2T1","A+",4
8,2408058,"CHM119","L2T1","A+",4
8,2408050,"CHM119","L2T1","A",3.39
8,2408022,"CHM119","L2T1","A",3.13
8,2408027,"CHM119","L2T1","A",3.76
8,2408021,"CHM119","L2T1","A",3.36
8,2408030,"CHM119","L2T1","A",3.41
8,2408046,"CHM119","L2T1","A",3.17
8,2408039,"CHM119","L2T1","A",3.27
8,2408059,"CHM119","L2T1","A",3.97
8,2408057,"CHM119","L2T1","A",3.47
8,2408023,"CHM119","L2T1","A",3.4
8,2408048,"CHM119","L2T1","A",3.49
8,2408037,"CHM119","L2T1","A",3.02
8,2408029,"CHM119","L2T1","A",3.7
8,2408056,"CHM119","L2T1","A",3.34
8,2408052,"CHM119","L2T1","A",3.8
8,2408036,"CHM119","L2T1","A",3.48
8,2408043,"CHM119","L2T1","A",3.41
8,2408035,"CHM119","L2T1","A",3.95
8,2408054,"CHM119","L2T1","A",3.93
8,2408047,"CHM119","L2T1","A",3.28
8,2408026,"CHM119","L2T1","A",3.48
8,2408049,"CHM119","L2T1","A",3.29
8,2408028,"CHM119","L2T1","A",3.77
8,2408060,"CHM119","L2T1","A",3.29
8,2408040,"CHM119","L2T1","A",3.23
8,2408031,"CHM119","L2T1","A",3.77
8,2408042,"CHM119","L2T1","A",3.37
8,2408051,"CHM119","L2T1","A",3.5
8,2408032,"CHM119","L2T1","A",3.84
8,2408025,"CHM119","L2T1","A",3.19
8,2408024,"CHM119","L2T1","A",3.04
8,2408033,"CHM119","L2T1","A",3.29
8,2408055,"CHM119","L2T1","A",3.02
8,2408044,"CHM119","L2T1","A",3.84
8,2408041,"CHM110","L2T1","F",0
8,2408038,"CHM110","L2T1","F",0
8,2408034,"CHM110","L2T1","A+",4
8,2408045,"CHM110","L2T1","A+",4
8,2408053,"CHM110","L2T1","A+",4
8,2408058,"CHM110","L2T1","A+",4
8,2408050,"CHM110","L2T1","A",3.77
8,2408022,"CHM110","L2T1","A",3.47
8,2408027,"CHM110","L2T1","A",3.17
8,2408021,"CHM110","L2T1","A",3.51
8,2408030,"CHM110","L2T1","A",3.79
8,2408046,"CHM110","L2T1","A",3.08
8,2408039,"CHM110","L2T1","A",3.49
8,2408059,"CHM110","L2T1","A",3.95
8,2408057,"CHM110","L2T1","A",3.22
8,2408023,"CHM110","L2T1","A",3.49
