student_id,course_id,semester,enrolled_on,approved_by,section_type
2211056,ME159,L4T2,2025-06-26,2023111860,A
2211056,ME150,L4T2,2025-06-26,2023111860,A1
2211056,ME161,L4T2,2025-06-26,2023111860,A
2211056,ME162,L4T2,2025-06-26,2023111860,A1
2211056,ME163,L4T2,2025-06-26,2023111860,A
2211056,PHY808,L4T2,2025-06-26,2023111860,A1
2211052,ME157,L4T2,2025-06-26,2023111860,A
2211052,ME158,L4T2,2025-06-26,2023111860,A1
2211052,ME159,L4T2,2025-06-26,2023111860,A
2211052,ME150,L4T2,2025-06-26,2023111860,A1
2211052,ME161,L4T2,2025-06-26,2023111860,A
2211052,ME162,L4T2,2025-06-26,2023111860,A1
2211052,ME163,L4T2,2025-06-26,2023111860,A
2211052,PHY808,L4T2,2025-06-26,2023111860,A1
2211022,ME157,L4T2,2025-06-26,2023111860,A
2211022,ME158,L4T2,2025-06-26,2023111860,A1
2211022,ME159,L4T2,2025-06-26,2023111860,A
2211022,ME150,L4T2,2025-06-26,2023111860,A1
2211022,ME161,L4T2,2025-06-26,2023111860,A
2211022,ME162,L4T2,2025-06-26,2023111860,A1
2211022,ME163,L4T2,2025-06-26,2023111860,A
2211022,PHY808,L4T2,2025-06-26,2023111860,A1
2211021,ME157,L4T2,2025-06-26,2023111860,A
2211021,ME158,L4T2,2025-06-26,2023111860,A1
2211021,ME159,L4T2,2025-06-26,2023111860,A
2211021,ME150,L4T2,2025-06-26,2023111860,A1
2211021,ME161,L4T2,2025-06-26,2023111860,A
2211021,ME162,L4T2,2025-06-26,2023111860,A1
2211021,ME163,L4T2,2025-06-26,2023111860,A
2211021,PHY808,L4T2,2025-06-26,2023111860,A1
2211059,ME157,L4T2,2025-06-26,2023111860,A
2211059,ME158,L4T2,2025-06-26,2023111860,A1
2211059,ME159,L4T2,2025-06-26,2023111860,A
2211059,ME150,L4T2,2025-06-26,2023111860,A1
2211059,ME161,L4T2,2025-06-26,2023111860,A
2211059,ME162,L4T2,2025-06-26,2023111860,A1
2211059,ME163,L4T2,2025-06-26,2023111860,A
2211059,PHY808,L4T2,2025-06-26,2023111860,A1
2211037,ME157,L4T2,2025-06-26,2023111860,A
2211037,ME158,L4T2,2025-06-26,2023111860,A1
2211037,ME159,L4T2,2025-06-26,2023111860,A
2211037,ME150,L4T2,2025-06-26,2023111860,A1
2211037,ME161,L4T2,2025-06-26,2023111860,A
2211037,ME162,L4T2,2025-06-26,2023111860,A1
2211037,ME163,L4T2,2025-06-26,2023111860,A
2211037,PHY808,L4T2,2025-06-26,2023111860,A1
2211038,ME157,L4T2,2025-06-26,2023111860,A
2211038,ME158,L4T2,2025-06-26,2023111860,A1
2211038,ME159,L4T2,2025-06-26,2023111860,A
2211038,ME150,L4T2,2025-06-26,2023111860,A1
2211038,ME161,L4T2,2025-06-26,2023111860,A
2211038,ME162,L4T2,2025-06-26,2023111860,A1
2211038,ME163,L4T2,2025-06-26,2023111860,A
2211038,PHY808,L4T2,2025-06-26,2023111860,A1
2211055,ME157,L4T2,2025-06-26,2023111860,A
2211055,ME158,L4T2,2025-06-26,2023111860,A1
2211055,ME159,L4T2,2025-06-26,2023111860,A
2211055,ME150,L4T2,2025-06-26,2023111860,A1
2211055,ME161,L4T2,2025-06-26,2023111860,A
2211055,ME162,L4T2,2025-06-26,2023111860,A1
2211055,ME163,L4T2,2025-06-26,2023111860,A
2211055,PHY808,L4T2,2025-06-26,2023111860,A1
2211033,ME157,L4T2,2025-06-26,2023111860,A
2211033,ME158,L4T2,2025-06-26,2023111860,A1
2211033,ME159,L4T2,2025-06-26,2023111860,A
2211033,ME150,L4T2,2025-06-26,2023111860,A1
2211033,ME161,L4T2,2025-06-26,2023111860,A
2211033,ME162,L4T2,2025-06-26,2023111860,A1
2211033,ME163,L4T2,2025-06-26,2023111860,A
2211033,PHY808,L4T2,2025-06-26,2023111860,A1
2211039,ME157,L4T2,2025-06-26,2023111860,A
2211039,ME158,L4T2,2025-06-26,2023111860,A1
2211039,ME159,L4T2,2025-06-26,2023111860,A
2211039,ME150,L4T2,2025-06-26,2023111860,A1
2211039,ME161,L4T2,2025-06-26,2023111860,A
2211039,ME162,L4T2,2025-06-26,2023111860,A1
2211039,ME163,L4T2,2025-06-26,2023111860,A
2211039,PHY808,L4T2,2025-06-26,2023111860,A1
2211045,ME157,L4T2,2025-06-26,2023111860,A
2211045,ME158,L4T2,2025-06-26,2023111860,A1
2211045,ME159,L4T2,2025-06-26,2023111860,A
2211045,ME150,L4T2,2025-06-26,2023111860,A1
2211045,ME161,L4T2,2025-06-26,2023111860,A
2211045,ME162,L4T2,2025-06-26,2023111860,A1
2211045,ME163,L4T2,2025-06-26,2023111860,A
2211045,PHY808,L4T2,2025-06-26,2023111860,A1
2211041,ME157,L4T2,2025-06-26,2023111860,A
2211041,ME158,L4T2,2025-06-26,2023111860,A1
2211041,ME159,L4T2,2025-06-26,2023111860,A
2211041,ME150,L4T2,2025-06-26,2023111860,A1
2211041,ME161,L4T2,2025-06-26,2023111860,A
2211041,ME162,L4T2,2025-06-26,2023111860,A1
2211041,ME163,L4T2,2025-06-26,2023111860,A
2211041,PHY808,L4T2,2025-06-26,2023111860,A1
2211049,ME157,L4T2,2025-06-26,2023111860,A
2211049,ME158,L4T2,2025-06-26,2023111860,A1
2211049,ME159,L4T2,2025-06-26,2023111860,A
2211049,ME150,L4T2,2025-06-26,2023111860,A1
2211049,ME161,L4T2,2025-06-26,2023111860,A
2211049,ME162,L4T2,2025-06-26,2023111860,A1
2211049,ME163,L4T2,2025-06-26,2023111860,A
2211049,PHY808,L4T2,2025-06-26,2023111860,A1
2211027,ME157,L4T2,2025-06-26,2023111860,A
2211027,ME158,L4T2,2025-06-26,2023111860,A1
2211027,ME159,L4T2,2025-06-26,2023111860,A
2211027,ME150,L4T2,2025-06-26,2023111860,A1
2211027,ME161,L4T2,2025-06-26,2023111860,A
2211027,ME162,L4T2,2025-06-26,2023111860,A1
2211027,ME163,L4T2,2025-06-26,2023111860,A
2211027,PHY808,L4T2,2025-06-26,2023111860,A1
2211060,ME157,L4T2,2025-06-26,2023111860,A
2211060,ME158,L4T2,2025-06-26,2023111860,A1
2211060,ME159,L4T2,2025-06-26,2023111860,A
2211060,ME150,L4T2,2025-06-26,2023111860,A1
2211060,ME161,L4T2,2025-06-26,2023111860,A
2211060,ME162,L4T2,2025-06-26,2023111860,A1
2211060,ME163,L4T2,2025-06-26,2023111860,A
2211060,PHY808,L4T2,2025-06-26,2023111860,A1
2211042,ME157,L4T2,2025-06-26,2023111860,A
2211042,ME158,L4T2,2025-06-26,2023111860,A1
2211042,ME159,L4T2,2025-06-26,2023111860,A
2211042,ME150,L4T2,2025-06-26,2023111860,A1
2211042,ME161,L4T2,2025-06-26,2023111860,A
2211042,ME162,L4T2,2025-06-26,2023111860,A1
2211042,ME163,L4T2,2025-06-26,2023111860,A
2211042,PHY808,L4T2,2025-06-26,2023111860,A1
2508023,CHM109,L1T2,2025-06-26,2007088132,A
2508023,CHM100,L1T2,2025-06-26,2007088132,A1
2508023,CHM111,L1T2,2025-06-26,2007088132,A
2508023,CHM112,L1T2,2025-06-26,2007088132,A1
2508023,CHM113,L1T2,2025-06-26,2007088132,A
2508023,CHM114,L1T2,2025-06-26,2007088132,A1
2508023,CHM115,L1T2,2025-06-26,2007088132,A
2508033,CHM109,L1T2,2025-06-26,2007088132,A
2508033,CHM100,L1T2,2025-06-26,2007088132,A1
2508033,CHM111,L1T2,2025-06-26,2007088132,A
2508033,CHM112,L1T2,2025-06-26,2007088132,A1
2508033,CHM113,L1T2,2025-06-26,2007088132,A
2508033,CHM114,L1T2,2025-06-26,2007088132,A1
2508033,CHM115,L1T2,2025-06-26,2007088132,A
2508047,CHM109,L1T2,2025-06-26,2007088132,A
2508047,CHM100,L1T2,2025-06-26,2007088132,A1
2508047,CHM111,L1T2,2025-06-26,2007088132,A
2508047,CHM112,L1T2,2025-06-26,2007088132,A1
2508047,CHM113,L1T2,2025-06-26,2007088132,A
2508047,CHM114,L1T2,2025-06-26,2007088132,A1
2508047,CHM115,L1T2,2025-06-26,2007088132,A
2508025,CHM109,L1T2,2025-06-26,2007088132,A
2508025,CHM100,L1T2,2025-06-26,2007088132,A1
2508025,CHM111,L1T2,2025-06-26,2007088132,A
2508025,CHM112,L1T2,2025-06-26,2007088132,A1
2508025,CHM113,L1T2,2025-06-26,2007088132,A
2508025,CHM114,L1T2,2025-06-26,2007088132,A1
2508025,CHM115,L1T2,2025-06-26,2007088132,A
2508057,CHM109,L1T2,2025-06-26,2007088132,A
2508057,CHM100,L1T2,2025-06-26,2007088132,A1
2508057,CHM111,L1T2,2025-06-26,2007088132,A
2508057,CHM112,L1T2,2025-06-26,2007088132,A1
2508057,CHM113,L1T2,2025-06-26,2007088132,A
2508057,CHM114,L1T2,2025-06-26,2007088132,A1
2508057,CHM115,L1T2,2025-06-26,2007088132,A
2508042,CHM109,L1T2,2025-06-26,2007088132,A
2508042,CHM100,L1T2,2025-06-26,2007088132,A1
2508042,CHM111,L1T2,2025-06-26,2007088132,A
2508042,CHM112,L1T2,2025-06-26,2007088132,A1
2508042,CHM113,L1T2,2025-06-26,2007088132,A
2508042,CHM114,L1T2,2025-06-26,2007088132,A1
2508042,CHM115,L1T2,2025-06-26,2007088132,A
2508055,CHM109,L1T2,2025-06-26,2007088132,A
2508055,CHM100,L1T2,2025-06-26,2007088132,A1
2508055,CHM111,L1T2,2025-06-26,2007088132,A
2508055,CHM112,L1T2,2025-06-26,2007088132,A1
2508055,CHM113,L1T2,2025-06-26,2007088132,A
2508055,CHM114,L1T2,2025-06-26,2007088132,A1
2508055,CHM115,L1T2,2025-06-26,2007088132,A
2508040,CHM109,L1T2,2025-06-26,2007088132,A
2508040,CHM100,L1T2,2025-06-26,2007088132,A1
2508040,CHM111,L1T2,2025-06-26,2007088132,A
2508040,CHM112,L1T2,2025-06-26,2007088132,A1
2508040,CHM113,L1T2,2025-06-26,2007088132,A
2508040,CHM114,L1T2,2025-06-26,2007088132,A1
2508040,CHM115,L1T2,2025-06-26,2007088132,A
2508051,CHM109,L1T2,2025-06-26,2007088132,A
2508051,CHM100,L1T2,2025-06-26,2007088132,A1
2508051,CHM111,L1T2,2025-06-26,2007088132,A
2508051,CHM112,L1T2,2025-06-26,2007088132,A1
2508051,CHM113,L1T2,2025-06-26,2007088132,A
2508051,CHM114,L1T2,2025-06-26,2007088132,A1
2508051,CHM115,L1T2,2025-06-26,2007088132,A
2508026,CHM109,L1T2,2025-06-26,2007088132,A
2508026,CHM100,L1T2,2025-06-26,2007088132,A1
2508026,CHM111,L1T2,2025-06-26,2007088132,A
2508026,CHM112,L1T2,2025-06-26,2007088132,A1
2508026,CHM113,L1T2,2025-06-26,2007088132,A
2508026,CHM114,L1T2,2025-06-26,2007088132,A1
2508026,CHM115,L1T2,2025-06-26,2007088132,A
2508049,CHM109,L1T2,2025-06-26,2007088132,A
2508049,CHM100,L1T2,2025-06-26,2007088132,A1
2508049,CHM111,L1T2,2025-06-26,2007088132,A
2508049,CHM112,L1T2,2025-06-26,2007088132,A1
2508049,CHM113,L1T2,2025-06-26,2007088132,A
2508049,CHM114,L1T2,2025-06-26,2007088132,A1
2508049,CHM115,L1T2,2025-06-26,2007088132,A
2508037,CHM109,L1T2,2025-06-26,2007088132,A
2508037,CHM100,L1T2,2025-06-26,2007088132,A1
2508037,CHM111,L1T2,2025-06-26,2007088132,A
2508037,CHM112,L1T2,2025-06-26,2007088132,A1
2508037,CHM113,L1T2,2025-06-26,2007088132,A
2508037,CHM114,L1T2,2025-06-26,2007088132,A1
2508037,CHM115,L1T2,2025-06-26,2007088132,A
2508034,CHM109,L1T2,2025-06-26,2007088132,A
2508034,CHM100,L1T2,2025-06-26,2007088132,A1
2508034,CHM111,L1T2,2025-06-26,2007088132,A
2508034,CHM112,L1T2,2025-06-26,2007088132,A1
2508034,CHM113,L1T2,2025-06-26,2007088132,A
2508034,CHM114,L1T2,2025-06-26,2007088132,A1
2508034,CHM115,L1T2,2025-06-26,2007088132,A
2508054,CHM109,L1T2,2025-06-26,2007088132,A
2508054,CHM100,L1T2,2025-06-26,2007088132,A1
2508054,CHM111,L1T2,2025-06-26,2007088132,A
2508054,CHM112,L1T2,2025-06-26,2007088132,A1
2508054,CHM113,L1T2,2025-06-26,2007088132,A
2508054,CHM114,L1T2,2025-06-26,2007088132,A1
2508054,CHM115,L1T2,2025-06-26,2007088132,A
2508044,CHM109,L1T2,2025-06-26,2007088132,A
2508044,CHM100,L1T2,2025-06-26,2007088132,A1
2508044,CHM111,L1T2,2025-06-26,2007088132,A
2508044,CHM112,L1T2,2025-06-26,2007088132,A1
2508044,CHM113,L1T2,2025-06-26,2007088132,A
2508044,CHM114,L1T2,2025-06-26,2007088132,A1
2508044,CHM115,L1T2,2025-06-26,2007088132,A
2508027,CHM109,L1T2,2025-06-26,2007088132,A
2508027,CHM100,L1T2,2025-06-26,2007088132,A1
2508027,CHM111,L1T2,2025-06-26,2007088132,A
2508027,CHM112,L1T2,2025-06-26,2007088132,A1
2508027,CHM113,L1T2,2025-06-26,2007088132,A
2508027,CHM114,L1T2,2025-06-26,2007088132,A1
2508027,CHM115,L1T2,2025-06-26,2007088132,A
2508024,CHM109,L1T2,2025-06-26,2007088132,A
2508024,CHM100,L1T2,2025-06-26,2007088132,A1
2508024,CHM111,L1T2,2025-06-26,2007088132,A
2508024,CHM112,L1T2,2025-06-26,2007088132,A1
2508024,CHM113,L1T2,2025-06-26,2007088132,A
2508024,CHM114,L1T2,2025-06-26,2007088132,A1
2508024,CHM115,L1T2,2025-06-26,2007088132,A
2508059,CHM109,L1T2,2025-06-26,2007088132,A
2508059,CHM100,L1T2,2025-06-26,2007088132,A1
2508059,CHM111,L1T2,2025-06-26,2007088132,A
2508059,CHM112,L1T2,2025-06-26,2007088132,A1
2508059,CHM113,L1T2,2025-06-26,2007088132,A
2508059,CHM114,L1T2,2025-06-26,2007088132,A1
2508059,CHM115,L1T2,2025-06-26,2007088132,A
2508039,CHM109,L1T2,2025-06-26,2007088132,A
2508039,CHM100,L1T2,2025-06-26,2007088132,A1
2508039,CHM111,L1T2,2025-06-26,2007088132,A
2508039,CHM112,L1T2,2025-06-26,2007088132,A1
2508039,CHM113,L1T2,2025-06-26,2007088132,A
2508039,CHM114,L1T2,2025-06-26,2007088132,A1
2508039,CHM115,L1T2,2025-06-26,2007088132,A
2508048,CHM109,L1T2,2025-06-26,2007088132,A
2508048,CHM100,L1T2,2025-06-26,2007088132,A1
2508048,CHM111,L1T2,2025-06-26,2007088132,A
2508048,CHM112,L1T2,2025-06-26,2007088132,A1
2508048,CHM113,L1T2,2025-06-26,2007088132,A
2508048,CHM114,L1T2,2025-06-26,2007088132,A1
2508048,CHM115,L1T2,2025-06-26,2007088132,A
2508053,CHM109,L1T2,2025-06-26,2007088132,A
2508053,CHM100,L1T2,2025-06-26,2007088132,A1
2508053,CHM111,L1T2,2025-06-26,2007088132,A
2508053,CHM112,L1T2,2025-06-26,2007088132,A1
2508053,CHM113,L1T2,2025-06-26,2007088132,A
2508053,CHM114,L1T2,2025-06-26,2007088132,A1
2508053,CHM115,L1T2,2025-06-26,2007088132,A
2508028,CHM109,L1T2,2025-06-26,2007088132,A
2508028,CHM100,L1T2,2025-06-26,2007088132,A1
2508028,CHM111,L1T2,2025-06-26,2007088132,A
2508028,CHM112,L1T2,2025-06-26,2007088132,A1
2508028,CHM113,L1T2,2025-06-26,2007088132,A
2508028,CHM114,L1T2,2025-06-26,2007088132,A1
2508028,CHM115,L1T2,2025-06-26,2007088132,A
2508045,CHM109,L1T2,2025-06-26,2007088132,A
2508045,CHM100,L1T2,2025-06-26,2007088132,A1
2508045,CHM111,L1T2,2025-06-26,2007088132,A
2508045,CHM112,L1T2,2025-06-26,2007088132,A1
2508045,CHM113,L1T2,2025-06-26,2007088132,A
2508045,CHM114,L1T2,2025-06-26,2007088132,A1
2508045,CHM115,L1T2,2025-06-26,2007088132,A
2508060,CHM109,L1T2,2025-06-26,2007088132,A
2508060,CHM100,L1T2,2025-06-26,2007088132,A1
2508060,CHM111,L1T2,2025-06-26,2007088132,A
2508060,CHM112,L1T2,2025-06-26,2007088132,A1
2508060,CHM113,L1T2,2025-06-26,2007088132,A
2508060,CHM114,L1T2,2025-06-26,2007088132,A1
2508060,CHM115,L1T2,2025-06-26,2007088132,A
2508036,CHM109,L1T2,2025-06-26,2007088132,A
2508036,CHM100,L1T2,2025-06-26,2007088132,A1
2508036,CHM111,L1T2,2025-06-26,2007088132,A
2508036,CHM112,L1T2,2025-06-26,2007088132,A1
2508036,CHM113,L1T2,2025-06-26,2007088132,A
2508036,CHM114,L1T2,2025-06-26,2007088132,A1
2508036,CHM115,L1T2,2025-06-26,2007088132,A
2508030,CHM109,L1T2,2025-06-26,2007088132,A
2508030,CHM100,L1T2,2025-06-26,2007088132,A1
2508030,CHM111,L1T2,2025-06-26,2007088132,A
2508030,CHM112,L1T2,2025-06-26,2007088132,A1
2508030,CHM113,L1T2,2025-06-26,2007088132,A
2508030,CHM114,L1T2,2025-06-26,2007088132,A1
2508030,CHM115,L1T2,2025-06-26,2007088132,A
2508021,CHM109,L1T2,2025-06-26,2007088132,A
2508021,CHM100,L1T2,2025-06-26,2007088132,A1
2508021,CHM111,L1T2,2025-06-26,2007088132,A
2508021,CHM112,L1T2,2025-06-26,2007088132,A1
2508021,CHM113,L1T2,2025-06-26,2007088132,A
2508021,CHM114,L1T2,2025-06-26,2007088132,A1
2508021,CHM115,L1T2,2025-06-26,2007088132,A
2508058,CHM109,L1T2,2025-06-26,2007088132,A
2508058,CHM100,L1T2,2025-06-26,2007088132,A1
2508058,CHM111,L1T2,2025-06-26,2007088132,A
2508058,CHM112,L1T2,2025-06-26,2007088132,A1
2508058,CHM113,L1T2,2025-06-26,2007088132,A
2508058,CHM114,L1T2,2025-06-26,2007088132,A1
2508058,CHM115,L1T2,2025-06-26,2007088132,A
2508041,CHM109,L1T2,2025-06-26,2007088132,A
2508041,CHM100,L1T2,2025-06-26,2007088132,A1
2508041,CHM111,L1T2,2025-06-26,2007088132,A
2508041,CHM112,L1T2,2025-06-26,2007088132,A1
2508041,CHM113,L1T2,2025-06-26,2007088132,A
2508041,CHM114,L1T2,2025-06-26,2007088132,A1
2508041,CHM115,L1T2,2025-06-26,2007088132,A
2508050,CHM109,L1T2,2025-06-26,2007088132,A
2508050,CHM100,L1T2,2025-06-26,2007088132,A1
2508050,CHM111,L1T2,2025-06-26,2007088132,A
2508050,CHM112,L1T2,2025-06-26,2007088132,A1
2508050,CHM113,L1T2,2025-06-26,2007088132,A
2508050,CHM114,L1T2,2025-06-26,2007088132,A1
2508050,CHM115,L1T2,2025-06-26,2007088132,A
2508032,CHM109,L1T2,2025-06-26,2007088132,A
2508032,CHM100,L1T2,2025-06-26,2007088132,A1
2508032,CHM111,L1T2,2025-06-26,2007088132,A
2508032,CHM112,L1T2,2025-06-26,2007088132,A1
2508032,CHM113,L1T2,2025-06-26,2007088132,A
2508032,CHM114,L1T2,2025-06-26,2007088132,A1
2508032,CHM115,L1T2,2025-06-26,2007088132,A
2508056,CHM109,L1T2,2025-06-26,2007088132,A
2508056,CHM100,L1T2,2025-06-26,2007088132,A1
2508056,CHM111,L1T2,2025-06-26,2007088132,A
2508056,CHM112,L1T2,2025-06-26,2007088132,A1
2508056,CHM113,L1T2,2025-06-26,2007088132,A
2508056,CHM114,L1T2,2025-06-26,2007088132,A1
2508056,CHM115,L1T2,2025-06-26,2007088132,A
2508038,CHM109,L1T2,2025-06-26,2007088132,A
2508038,CHM100,L1T2,2025-06-26,2007088132,A1
2508038,CHM111,L1T2,2025-06-26,2007088132,A
2508038,CHM112,L1T2,2025-06-26,2007088132,A1
2508038,CHM113,L1T2,2025-06-26,2007088132,A
2508038,CHM114,L1T2,2025-06-26,2007088132,A1
2508038,CHM115,L1T2,2025-06-26,2007088132,A
2508046,CHM109,L1T2,2025-06-26,2007088132,A
2508046,CHM100,L1T2,2025-06-26,2007088132,A1
2508046,CHM111,L1T2,2025-06-26,2007088132,A
2508046,CHM112,L1T2,2025-06-26,2007088132,A1
2508046,CHM113,L1T2,2025-06-26,2007088132,A
2508046,CHM114,L1T2,2025-06-26,2007088132,A1
2508046,CHM115,L1T2,2025-06-26,2007088132,A
2508029,CHM109,L1T2,2025-06-26,2007088132,A
2508029,CHM100,L1T2,2025-06-26,2007088132,A1
2508029,CHM111,L1T2,2025-06-26,2007088132,A
2508029,CHM112,L1T2,2025-06-26,2007088132,A1
2508029,CHM113,L1T2,2025-06-26,2007088132,A
2508029,CHM114,L1T2,2025-06-26,2007088132,A1
2508029,CHM115,L1T2,2025-06-26,2007088132,A
2508022,CHM109,L1T2,2025-06-26,2007088132,A
2508022,CHM100,L1T2,2025-06-26,2007088132,A1
2508022,CHM111,L1T2,2025-06-26,2007088132,A
2508022,CHM112,L1T2,2025-06-26,2007088132,A1
2508022,CHM113,L1T2,2025-06-26,2007088132,A
2508022,CHM114,L1T2,2025-06-26,2007088132,A1
2508022,CHM115,L1T2,2025-06-26,2007088132,A
2508031,CHM109,L1T2,2025-06-26,2007088132,A
2508031,CHM100,L1T2,2025-06-26,2007088132,A1
2508031,CHM111,L1T2,2025-06-26,2007088132,A
2508031,CHM112,L1T2,2025-06-26,2007088132,A1
2508031,CHM113,L1T2,2025-06-26,2007088132,A
2508031,CHM114,L1T2,2025-06-26,2007088132,A1
2508031,CHM115,L1T2,2025-06-26,2007088132,A
2508052,CHM109,L1T2,2025-06-26,2007088132,A
2508052,CHM100,L1T2,2025-06-26,2007088132,A1
2508052,CHM111,L1T2,2025-06-26,2007088132,A
2508052,CHM112,L1T2,2025-06-26,2007088132,A1
2508052,CHM113,L1T2,2025-06-26,2007088132,A
2508052,CHM114,L1T2,2025-06-26,2007088132,A1
2508052,CHM115,L1T2,2025-06-26,2007088132,A
2508035,CHM109,L1T2,2025-06-26,2007088132,A
2508035,CHM100,L1T2,2025-06-26,2007088132,A1
2508035,CHM111,L1T2,2025-06-26,2007088132,A
2508035,CHM112,L1T2,2025-06-26,2007088132,A1
2508035,CHM113,L1T2,2025-06-26,2007088132,A
2508035,CHM114,L1T2,2025-06-26,2007088132,A1
2508035,CHM115,L1T2,2025-06-26,2007088132,A
2508043,CHM109,L1T2,2025-06-26,2007088132,A
2508043,CHM100,L1T2,2025-06-26,2007088132,A1
2508043,CHM111,L1T2,2025-06-26,2007088132,A
2508043,CHM112,L1T2,2025-06-26,2007088132,A1
2508043,CHM113,L1T2,2025-06-26,2007088132,A
2508043,CHM114,L1T2,2025-06-26,2007088132,A1
2508043,CHM115,L1T2,2025-06-26,2007088132,A
2408041,CHM125,L2T2,2025-06-26,2017081474,A
2408041,CHM126,L2T2,2025-06-26,2017081474,A1
2408041,CHM127,L2T2,2025-06-26,2017081474,A
2408041,CHM128,L2T2,2025-06-26,2017081474,A1
2408041,CHM129,L2T2,2025-06-26,2017081474,A
2408041,CHM120,L2T2,2025-06-26,2017081474,A1
2408041,CHM131,L2T2,2025-06-26,2017081474,A
2408041,PHY545,L2T2,2025-06-26,2017081474,A
2408050,CHM125,L2T2,2025-06-26,2017081474,A
2408050,CHM126,L2T2,2025-06-26,2017081474,A1
2408050,CHM127,L2T2,2025-06-26,2017081474,A
2408050,CHM128,L2T2,2025-06-26,2017081474,A1
2408050,CHM129,L2T2,2025-06-26,2017081474,A
2408050,CHM120,L2T2,2025-06-26,2017081474,A1
2408050,CHM131,L2T2,2025-06-26,2017081474,A
2408050,PHY545,L2T2,2025-06-26,2017081474,A
2408034,CHM125,L2T2,2025-06-26,2017081474,A
2408034,CHM126,L2T2,2025-06-26,2017081474,A1
2408034,CHM127,L2T2,2025-06-26,2017081474,A
2408034,CHM128,L2T2,2025-06-26,2017081474,A1
2408034,CHM129,L2T2,2025-06-26,2017081474,A
2408034,CHM120,L2T2,2025-06-26,2017081474,A1
2408034,CHM131,L2T2,2025-06-26,2017081474,A
2408034,PHY545,L2T2,2025-06-26,2017081474,A
2408038,CHM125,L2T2,2025-06-26,2017081474,A
2408038,CHM126,L2T2,2025-06-26,2017081474,A1
2408038,CHM127,L2T2,2025-06-26,2017081474,A
2408038,CHM128,L2T2,2025-06-26,2017081474,A1
2408038,CHM129,L2T2,2025-06-26,2017081474,A
2408038,CHM120,L2T2,2025-06-26,2017081474,A1
2408038,CHM131,L2T2,2025-06-26,2017081474,A
2408038,PHY545,L2T2,2025-06-26,2017081474,A
2408027,CHM125,L2T2,2025-06-26,2017081474,A
2408027,CHM126,L2T2,2025-06-26,2017081474,A1
2408027,CHM127,L2T2,2025-06-26,2017081474,A
2408027,CHM128,L2T2,2025-06-26,2017081474,A1
2408027,CHM129,L2T2,2025-06-26,2017081474,A
2408027,CHM120,L2T2,2025-06-26,2017081474,A1
2408027,CHM131,L2T2,2025-06-26,2017081474,A
2408027,PHY545,L2T2,2025-06-26,2017081474,A
2408022,CHM125,L2T2,2025-06-26,2017081474,A
2408022,CHM126,L2T2,2025-06-26,2017081474,A1
2408022,CHM127,L2T2,2025-06-26,2017081474,A
2408022,CHM128,L2T2,2025-06-26,2017081474,A1
2408022,CHM129,L2T2,2025-06-26,2017081474,A
2408022,CHM120,L2T2,2025-06-26,2017081474,A1
2408022,CHM131,L2T2,2025-06-26,2017081474,A
2408022,PHY545,L2T2,2025-06-26,2017081474,A
2408058,CHM125,L2T2,2025-06-26,2017081474,A
2408058,CHM126,L2T2,2025-06-26,2017081474,A1
2408058,CHM127,L2T2,2025-06-26,2017081474,A
2408058,CHM128,L2T2,2025-06-26,2017081474,A1
2408058,CHM129,L2T2,2025-06-26,2017081474,A
2408058,CHM120,L2T2,2025-06-26,2017081474,A1
2408058,CHM131,L2T2,2025-06-26,2017081474,A
2408058,PHY545,L2T2,2025-06-26,2017081474,A
2408053,CHM125,L2T2,2025-06-26,2017081474,A
2408053,CHM126,L2T2,2025-06-26,2017081474,A1
2408053,CHM127,L2T2,2025-06-26,2017081474,A
2408053,CHM128,L2T2,2025-06-26,2017081474,A1
2408053,CHM129,L2T2,2025-06-26,2017081474,A
2408053,CHM120,L2T2,2025-06-26,2017081474,A1
2408053,CHM131,L2T2,2025-06-26,2017081474,A
2408053,PHY545,L2T2,2025-06-26,2017081474,A
2408045,CHM125,L2T2,2025-06-26,2017081474,A
2408045,CHM126,L2T2,2025-06-26,2017081474,A1
2408045,CHM127,L2T2,2025-06-26,2017081474,A
2408045,CHM128,L2T2,2025-06-26,2017081474,A1
2408045,CHM129,L2T2,2025-06-26,2017081474,A
2408045,CHM120,L2T2,2025-06-26,2017081474,A1
2408045,CHM131,L2T2,2025-06-26,2017081474,A
2408045,PHY545,L2T2,2025-06-26,2017081474,A
2408039,CHM125,L2T2,2025-06-26,2017081474,A
2408039,CHM126,L2T2,2025-06-26,2017081474,A1
2408039,CHM127,L2T2,2025-06-26,2017081474,A
2408039,CHM128,L2T2,2025-06-26,2017081474,A1
2408039,CHM129,L2T2,2025-06-26,2017081474,A
2408039,CHM120,L2T2,2025-06-26,2017081474,A1
2408039,CHM131,L2T2,2025-06-26,2017081474,A
2408039,PHY545,L2T2,2025-06-26,2017081474,A
2408046,CHM125,L2T2,2025-06-26,2017081474,A
2408046,CHM126,L2T2,2025-06-26,2017081474,A1
2408046,CHM127,L2T2,2025-06-26,2017081474,A
2408046,CHM128,L2T2,2025-06-26,2017081474,A1
2408046,CHM129,L2T2,2025-06-26,2017081474,A
2408046,CHM120,L2T2,2025-06-26,2017081474,A1
2408046,CHM131,L2T2,2025-06-26,2017081474,A
2408046,PHY545,L2T2,2025-06-26,2017081474,A
2408021,CHM125,L2T2,2025-06-26,2017081474,A
