-- Auto-generated courses insert statements --

INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CSE101', 'Introduction to Programming', 4, 'L1T1', 1, 1, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH119', 'Linear Algebra', 3, 'L2T1', 5, 5, 'MATH1119', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH110', 'Linear Algebra Lab', 1.5, 'L2T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH121', 'Probability Theory', 4, 'L2T1', 5, 5, 'MATH1121', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH122', 'Probability Lab', 1.5, 'L2T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH123', 'Statistics', 3, 'L2T1', 5, 5, 'MATH1123', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH124', 'Statistics Lab', 1.5, 'L2T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH125', 'Calculus I', 4, 'L2T2', 5, 5, 'MATH1225', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH126', 'Calculus Lab', 1.5, 'L2T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH127', 'Linear Algebra', 3, 'L2T2', 5, 5, 'MATH1227', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH128', 'Linear Algebra Lab', 1.5, 'L2T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH129', 'Probability Theory', 4, 'L2T2', 5, 5, 'MATH1229', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH120', 'Probability Lab', 1.5, 'L2T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH131', 'Statistics', 3, 'L2T2', 5, 5, 'MATH1231', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH132', 'Statistics Lab', 1.5, 'L2T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH133', 'Calculus I', 4, 'L3T1', 5, 5, 'MATH2133', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH134', 'Calculus Lab', 1.5, 'L3T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH135', 'Linear Algebra', 3, 'L3T1', 5, 5, 'MATH2135', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH136', 'Linear Algebra Lab', 1.5, 'L3T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH137', 'Probability Theory', 4, 'L3T1', 5, 5, 'MATH2137', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH138', 'Probability Lab', 1.5, 'L3T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH139', 'Statistics', 3, 'L3T1', 5, 5, 'MATH2139', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH130', 'Statistics Lab', 1.5, 'L3T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH141', 'Calculus I', 4, 'L3T2', 5, 5, 'MATH2241', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH142', 'Calculus Lab', 1.5, 'L3T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH143', 'Linear Algebra', 3, 'L3T2', 5, 5, 'MATH2243', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH144', 'Linear Algebra Lab', 1.5, 'L3T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH145', 'Probability Theory', 4, 'L3T2', 5, 5, 'MATH2245', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH146', 'Probability Lab', 1.5, 'L3T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH147', 'Statistics', 3, 'L3T2', 5, 5, 'MATH2247', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH148', 'Statistics Lab', 1.5, 'L3T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH149', 'Calculus I', 4, 'L4T1', 5, 5, 'MATH3149', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH140', 'Calculus Lab', 1.5, 'L4T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH151', 'Linear Algebra', 3, 'L4T1', 5, 5, 'MATH3151', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH152', 'Linear Algebra Lab', 1.5, 'L4T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH153', 'Probability Theory', 4, 'L4T1', 5, 5, 'MATH3153', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH154', 'Probability Lab', 1.5, 'L4T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH155', 'Statistics', 3, 'L4T1', 5, 5, 'MATH3155', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH156', 'Statistics Lab', 1.5, 'L4T1', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH157', 'Calculus I', 4, 'L4T2', 5, 5, 'MATH3257', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH158', 'Calculus Lab', 1.5, 'L4T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH159', 'Linear Algebra', 3, 'L4T2', 5, 5, 'MATH3259', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH150', 'Linear Algebra Lab', 1.5, 'L4T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH161', 'Probability Theory', 4, 'L4T2', 5, 5, 'MATH3261', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH162', 'Probability Lab', 1.5, 'L4T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH163', 'Statistics', 3, 'L4T2', 5, 5, 'MATH3263', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('MATH164', 'Statistics Lab', 1.5, 'L4T2', 5, 5, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY101', 'Physics I', 4, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY102', 'Physics Lab', 1.5, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY103', 'Mechanics', 3, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY104', 'Mechanics Lab', 1.5, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY105', 'Electromagnetism', 4, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY106', 'EM Lab', 1.5, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY107', 'Quantum Mechanics', 4, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY108', 'Quantum Lab', 1.5, 'L1T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY109', 'Physics I', 4, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY100', 'Physics Lab', 1.5, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY111', 'Mechanics', 3, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY112', 'Mechanics Lab', 1.5, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY113', 'Electromagnetism', 4, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY114', 'EM Lab', 1.5, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY115', 'Quantum Mechanics', 4, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY116', 'Quantum Lab', 1.5, 'L1T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY117', 'Physics I', 4, 'L2T1', 6, 6, 'PHY1117', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY118', 'Physics Lab', 1.5, 'L2T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY119', 'Mechanics', 3, 'L2T1', 6, 6, 'PHY1119', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY110', 'Mechanics Lab', 1.5, 'L2T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY121', 'Electromagnetism', 4, 'L2T1', 6, 6, 'PHY1121', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY122', 'EM Lab', 1.5, 'L2T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY123', 'Quantum Mechanics', 4, 'L2T1', 6, 6, 'PHY1123', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY124', 'Quantum Lab', 1.5, 'L2T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY125', 'Physics I', 4, 'L2T2', 6, 6, 'PHY1225', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY126', 'Physics Lab', 1.5, 'L2T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY127', 'Mechanics', 3, 'L2T2', 6, 6, 'PHY1227', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY128', 'Mechanics Lab', 1.5, 'L2T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY129', 'Electromagnetism', 4, 'L2T2', 6, 6, 'PHY1229', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY120', 'EM Lab', 1.5, 'L2T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY131', 'Quantum Mechanics', 4, 'L2T2', 6, 6, 'PHY1231', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY132', 'Quantum Lab', 1.5, 'L2T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY133', 'Physics I', 4, 'L3T1', 6, 6, 'PHY2133', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY134', 'Physics Lab', 1.5, 'L3T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY135', 'Mechanics', 3, 'L3T1', 6, 6, 'PHY2135', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY136', 'Mechanics Lab', 1.5, 'L3T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY137', 'Electromagnetism', 4, 'L3T1', 6, 6, 'PHY2137', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY138', 'EM Lab', 1.5, 'L3T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY139', 'Quantum Mechanics', 4, 'L3T1', 6, 6, 'PHY2139', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY130', 'Quantum Lab', 1.5, 'L3T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY141', 'Physics I', 4, 'L3T2', 6, 6, 'PHY2241', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY142', 'Physics Lab', 1.5, 'L3T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY143', 'Mechanics', 3, 'L3T2', 6, 6, 'PHY2243', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY144', 'Mechanics Lab', 1.5, 'L3T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY145', 'Electromagnetism', 4, 'L3T2', 6, 6, 'PHY2245', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY146', 'EM Lab', 1.5, 'L3T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY147', 'Quantum Mechanics', 4, 'L3T2', 6, 6, 'PHY2247', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY148', 'Quantum Lab', 1.5, 'L3T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY149', 'Physics I', 4, 'L4T1', 6, 6, 'PHY3149', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY140', 'Physics Lab', 1.5, 'L4T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY151', 'Mechanics', 3, 'L4T1', 6, 6, 'PHY3151', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY152', 'Mechanics Lab', 1.5, 'L4T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY153', 'Electromagnetism', 4, 'L4T1', 6, 6, 'PHY3153', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY154', 'EM Lab', 1.5, 'L4T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY155', 'Quantum Mechanics', 4, 'L4T1', 6, 6, 'PHY3155', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY156', 'Quantum Lab', 1.5, 'L4T1', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY157', 'Physics I', 4, 'L4T2', 6, 6, 'PHY3257', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY158', 'Physics Lab', 1.5, 'L4T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY159', 'Mechanics', 3, 'L4T2', 6, 6, 'PHY3259', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY150', 'Mechanics Lab', 1.5, 'L4T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY161', 'Electromagnetism', 4, 'L4T2', 6, 6, 'PHY3261', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY162', 'EM Lab', 1.5, 'L4T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY163', 'Quantum Mechanics', 4, 'L4T2', 6, 6, 'PHY3263', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('PHY164', 'Quantum Lab', 1.5, 'L4T2', 6, 6, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE101', 'Structural Analysis', 3, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE102', 'Structural Lab', 1.5, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE103', 'Concrete Technology', 3, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE104', 'Concrete Lab', 1.5, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE105', 'Soil Mechanics', 3, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE106', 'Soil Lab', 1.5, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE107', 'Hydraulics', 3, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE108', 'Hydraulics Lab', 1.5, 'L1T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE109', 'Structural Analysis', 3, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE100', 'Structural Lab', 1.5, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE111', 'Concrete Technology', 3, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE112', 'Concrete Lab', 1.5, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE113', 'Soil Mechanics', 3, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE114', 'Soil Lab', 1.5, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE115', 'Hydraulics', 3, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE116', 'Hydraulics Lab', 1.5, 'L1T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE117', 'Structural Analysis', 3, 'L2T1', 10, 10, 'CE1117', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE118', 'Structural Lab', 1.5, 'L2T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE119', 'Concrete Technology', 3, 'L2T1', 10, 10, 'CE1119', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE110', 'Concrete Lab', 1.5, 'L2T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE121', 'Soil Mechanics', 3, 'L2T1', 10, 10, 'CE1121', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE122', 'Soil Lab', 1.5, 'L2T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE123', 'Hydraulics', 3, 'L2T1', 10, 10, 'CE1123', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE124', 'Hydraulics Lab', 1.5, 'L2T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE125', 'Structural Analysis', 3, 'L2T2', 10, 10, 'CE1225', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE126', 'Structural Lab', 1.5, 'L2T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE127', 'Concrete Technology', 3, 'L2T2', 10, 10, 'CE1227', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE128', 'Concrete Lab', 1.5, 'L2T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE129', 'Soil Mechanics', 3, 'L2T2', 10, 10, 'CE1229', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE120', 'Soil Lab', 1.5, 'L2T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE131', 'Hydraulics', 3, 'L2T2', 10, 10, 'CE1231', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE132', 'Hydraulics Lab', 1.5, 'L2T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE133', 'Structural Analysis', 3, 'L3T1', 10, 10, 'CE2133', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE134', 'Structural Lab', 1.5, 'L3T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE135', 'Concrete Technology', 3, 'L3T1', 10, 10, 'CE2135', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE136', 'Concrete Lab', 1.5, 'L3T1', 10, 10, NULL, TRUE);
