student_id,course_id,semester,enrolled_on,approved_by,section_type
2503061,BME127,L2T2,2025-06-25,2013124804,A
2503061,BME128,L2T2,2025-06-25,2013124804,A1
2503061,BME129,L2T2,2025-06-25,2013124804,A
2503061,BME120,L2T2,2025-06-25,2013124804,A1
2503061,BME131,L2T2,2025-06-25,2013124804,A
2503061,NCE945,L2T2,2025-06-25,2013124804,A
2503068,BME125,L2T2,2025-06-25,2007045295,A
2503068,BME126,L2T2,2025-06-25,2007045295,A1
2503068,BME127,L2T2,2025-06-25,2007045295,A
2503068,BME128,L2T2,2025-06-25,2007045295,A1
2503068,BME129,L2T2,2025-06-25,2007045295,A
2503068,BME120,L2T2,2025-06-25,2007045295,A1
2503068,BME131,L2T2,2025-06-25,2007045295,A
2503068,NCE945,L2T2,2025-06-25,2007045295,A
2503070,BME125,L2T2,2025-06-25,2016013794,A
2503070,BME126,L2T2,2025-06-25,2016013794,A1
2503070,BME127,L2T2,2025-06-25,2016013794,A
2503070,BME128,L2T2,2025-06-25,2016013794,A1
2503070,BME129,L2T2,2025-06-25,2016013794,A
2503070,BME120,L2T2,2025-06-25,2016013794,A1
2503070,BME131,L2T2,2025-06-25,2016013794,A
2503070,NCE945,L2T2,2025-06-25,2016013794,A
2503079,BME125,L2T2,2025-06-25,2016013794,A
2503079,BME126,L2T2,2025-06-25,2016013794,A1
2503079,BME127,L2T2,2025-06-25,2016013794,A
2503079,BME128,L2T2,2025-06-25,2016013794,A1
2503079,BME129,L2T2,2025-06-25,2016013794,A
2503079,BME120,L2T2,2025-06-25,2016013794,A1
2503079,BME131,L2T2,2025-06-25,2016013794,A
2503079,NCE945,L2T2,2025-06-25,2016013794,A
2503082,BME125,L2T2,2025-06-25,2016013794,A
2503082,BME126,L2T2,2025-06-25,2016013794,A1
2503082,BME127,L2T2,2025-06-25,2016013794,A
2503082,BME128,L2T2,2025-06-25,2016013794,A1
2503082,BME129,L2T2,2025-06-25,2016013794,A
2503082,BME120,L2T2,2025-06-25,2016013794,A1
2503082,BME131,L2T2,2025-06-25,2016013794,A
2503082,NCE945,L2T2,2025-06-25,2016013794,A
2503087,BME125,L2T2,2025-06-25,2022046609,A
2503087,BME126,L2T2,2025-06-25,2022046609,A1
2503087,BME127,L2T2,2025-06-25,2022046609,A
2503087,BME128,L2T2,2025-06-25,2022046609,A1
2503087,BME129,L2T2,2025-06-25,2022046609,A
2503087,BME120,L2T2,2025-06-25,2022046609,A1
2503087,BME131,L2T2,2025-06-25,2022046609,A
2503087,NCE945,L2T2,2025-06-25,2022046609,A
2503089,BME125,L2T2,2025-06-25,2002067119,A
2503089,BME126,L2T2,2025-06-25,2002067119,A1
2503089,BME127,L2T2,2025-06-25,2002067119,A
2503089,BME128,L2T2,2025-06-25,2002067119,A1
2503089,BME129,L2T2,2025-06-25,2002067119,A
2503089,BME120,L2T2,2025-06-25,2002067119,A1
2503089,BME131,L2T2,2025-06-25,2002067119,A
2503089,NCE945,L2T2,2025-06-25,2002067119,A
2503101,BME125,L2T2,2025-06-25,2022046609,A
2503101,BME126,L2T2,2025-06-25,2022046609,A1
2503101,BME127,L2T2,2025-06-25,2022046609,A
2503101,BME128,L2T2,2025-06-25,2022046609,A1
2503101,BME129,L2T2,2025-06-25,2022046609,A
2503101,BME120,L2T2,2025-06-25,2022046609,A1
2503101,BME131,L2T2,2025-06-25,2022046609,A
2503101,NCE945,L2T2,2025-06-25,2022046609,A
2503113,BME125,L2T2,2025-06-25,2014011203,A
2503113,BME126,L2T2,2025-06-25,2014011203,A1
2503113,BME127,L2T2,2025-06-25,2014011203,A
2503113,BME128,L2T2,2025-06-25,2014011203,A1
2503113,BME129,L2T2,2025-06-25,2014011203,A
2503113,BME120,L2T2,2025-06-25,2014011203,A1
2503113,BME131,L2T2,2025-06-25,2014011203,A
2503113,NCE945,L2T2,2025-06-25,2014011203,A
2503120,BME125,L2T2,2025-06-25,2013025917,A
2503120,BME126,L2T2,2025-06-25,2013025917,A1
2503120,BME127,L2T2,2025-06-25,2013025917,A
2503120,BME128,L2T2,2025-06-25,2013025917,A1
2503120,BME129,L2T2,2025-06-25,2013025917,A
2503120,BME120,L2T2,2025-06-25,2013025917,A1
2503120,BME131,L2T2,2025-06-25,2013025917,A
2503120,NCE945,L2T2,2025-06-25,2013025917,A
2503121,BME125,L2T2,2025-06-25,2021031314,A
2503121,BME126,L2T2,2025-06-25,2021031314,A1
2503121,BME127,L2T2,2025-06-25,2021031314,A
2503121,BME128,L2T2,2025-06-25,2021031314,A1
2503121,BME129,L2T2,2025-06-25,2021031314,A
2503121,BME120,L2T2,2025-06-25,2021031314,A1
2503121,BME131,L2T2,2025-06-25,2021031314,A
2503121,NCE945,L2T2,2025-06-25,2021031314,A
2503125,BME125,L2T2,2025-06-25,2012105279,A
2503125,BME126,L2T2,2025-06-25,2012105279,A1
2503125,BME127,L2T2,2025-06-25,2012105279,A
2503125,BME128,L2T2,2025-06-25,2012105279,A1
2503125,BME129,L2T2,2025-06-25,2012105279,A
2503125,BME120,L2T2,2025-06-25,2012105279,A1
2503125,BME131,L2T2,2025-06-25,2012105279,A
2503125,NCE945,L2T2,2025-06-25,2012105279,A
2503129,BME125,L2T2,2025-06-25,2014027793,A
2503129,BME126,L2T2,2025-06-25,2014027793,A1
2503129,BME127,L2T2,2025-06-25,2014027793,A
2503129,BME128,L2T2,2025-06-25,2014027793,A1
2503129,BME129,L2T2,2025-06-25,2014027793,A
2503129,BME120,L2T2,2025-06-25,2014027793,A1
2503129,BME131,L2T2,2025-06-25,2014027793,A
2503129,NCE945,L2T2,2025-06-25,2014027793,A
2503130,BME125,L2T2,2025-06-25,2008011238,A
2503130,BME126,L2T2,2025-06-25,2008011238,A1
2503130,BME127,L2T2,2025-06-25,2008011238,A
2503130,BME128,L2T2,2025-06-25,2008011238,A1
2503130,BME129,L2T2,2025-06-25,2008011238,A
2503130,BME120,L2T2,2025-06-25,2008011238,A1
2503130,BME131,L2T2,2025-06-25,2008011238,A
2503130,NCE945,L2T2,2025-06-25,2008011238,A
2503138,BME125,L2T2,2025-06-25,2025017087,A
2503138,BME126,L2T2,2025-06-25,2025017087,A1
2503138,BME127,L2T2,2025-06-25,2025017087,A
2503138,BME128,L2T2,2025-06-25,2025017087,A1
2503138,BME129,L2T2,2025-06-25,2025017087,A
2503138,BME120,L2T2,2025-06-25,2025017087,A1
2503138,BME131,L2T2,2025-06-25,2025017087,A
2503138,NCE945,L2T2,2025-06-25,2025017087,A
2503146,BME125,L2T2,2025-06-25,2013111536,A
2503146,BME126,L2T2,2025-06-25,2013111536,A1
2503146,BME127,L2T2,2025-06-25,2013111536,A
2503146,BME128,L2T2,2025-06-25,2013111536,A1
2503146,BME129,L2T2,2025-06-25,2013111536,A
2503146,BME120,L2T2,2025-06-25,2013111536,A1
2503146,BME131,L2T2,2025-06-25,2013111536,A
2503146,NCE945,L2T2,2025-06-25,2013111536,A
2503153,BME125,L2T2,2025-06-25,2008099274,A
2503153,BME126,L2T2,2025-06-25,2008099274,A1
2503153,BME127,L2T2,2025-06-25,2008099274,A
2503153,BME128,L2T2,2025-06-25,2008099274,A1
2503153,BME129,L2T2,2025-06-25,2008099274,A
2503153,BME120,L2T2,2025-06-25,2008099274,A1
2503153,BME131,L2T2,2025-06-25,2008099274,A
2503153,NCE945,L2T2,2025-06-25,2008099274,A
2503169,BME125,L2T2,2025-06-25,2013124804,A
2503169,BME126,L2T2,2025-06-25,2013124804,A1
2503169,BME127,L2T2,2025-06-25,2013124804,A
2503169,BME128,L2T2,2025-06-25,2013124804,A1
2503169,BME129,L2T2,2025-06-25,2013124804,A
2503169,BME120,L2T2,2025-06-25,2013124804,A1
2503169,BME131,L2T2,2025-06-25,2013124804,A
2503169,NCE945,L2T2,2025-06-25,2013124804,A
2503001,BME133,L3T1,2025-06-25,2020125390,A
2503001,BME134,L3T1,2025-06-25,2020125390,A1
2503001,BME135,L3T1,2025-06-25,2020125390,A
2503001,BME136,L3T1,2025-06-25,2020125390,A1
2503001,BME137,L3T1,2025-06-25,2020125390,A
2503001,BME138,L3T1,2025-06-25,2020125390,A1
2503001,BME139,L3T1,2025-06-25,2020125390,A
2503088,BME133,L3T1,2025-06-25,2007045295,A
2503088,BME134,L3T1,2025-06-25,2007045295,A1
2503088,BME135,L3T1,2025-06-25,2007045295,A
2503088,BME136,L3T1,2025-06-25,2007045295,A1
2503088,BME137,L3T1,2025-06-25,2007045295,A
2503088,BME138,L3T1,2025-06-25,2007045295,A1
2503088,BME139,L3T1,2025-06-25,2007045295,A
2503090,BME133,L3T1,2025-06-25,2001026453,A
2503090,BME134,L3T1,2025-06-25,2001026453,A1
2503090,BME135,L3T1,2025-06-25,2001026453,A
2503090,BME136,L3T1,2025-06-25,2001026453,A1
2503090,BME137,L3T1,2025-06-25,2001026453,A
2503090,BME138,L3T1,2025-06-25,2001026453,A1
2503090,BME139,L3T1,2025-06-25,2001026453,A
2503112,BME133,L3T1,2025-06-25,2008099274,A
2503112,BME134,L3T1,2025-06-25,2008099274,A1
2503112,BME135,L3T1,2025-06-25,2008099274,A
2503112,BME136,L3T1,2025-06-25,2008099274,A1
2503112,BME137,L3T1,2025-06-25,2008099274,A
2503112,BME138,L3T1,2025-06-25,2008099274,A1
2503112,BME139,L3T1,2025-06-25,2008099274,A
2503171,BME133,L3T1,2025-06-25,2021037527,A
2503171,BME134,L3T1,2025-06-25,2021037527,A1
2503171,BME135,L3T1,2025-06-25,2021037527,A
2503171,BME136,L3T1,2025-06-25,2021037527,A1
2503171,BME137,L3T1,2025-06-25,2021037527,A
2503171,BME138,L3T1,2025-06-25,2021037527,A1
2503171,BME139,L3T1,2025-06-25,2021037527,A
2503177,BME133,L3T1,2025-06-25,2007045295,A
2503177,BME134,L3T1,2025-06-25,2007045295,A1
2503177,BME135,L3T1,2025-06-25,2007045295,A
2503177,BME136,L3T1,2025-06-25,2007045295,A1
2503177,BME137,L3T1,2025-06-25,2007045295,A
2503177,BME138,L3T1,2025-06-25,2007045295,A1
2503177,BME139,L3T1,2025-06-25,2007045295,A
2503015,BME141,L3T2,2025-06-25,2021037527,A
2503015,BME142,L3T2,2025-06-25,2021037527,A1
2503015,BME143,L3T2,2025-06-25,2021037527,A
2503015,BME144,L3T2,2025-06-25,2021037527,A1
2503015,BME145,L3T2,2025-06-25,2021037527,A
2503015,BME146,L3T2,2025-06-25,2021037527,A1
2503015,BME147,L3T2,2025-06-25,2021037527,A
2503020,BME141,L3T2,2025-06-25,2005103480,A
2503020,BME142,L3T2,2025-06-25,2005103480,A1
2503020,BME143,L3T2,2025-06-25,2005103480,A
2503020,BME144,L3T2,2025-06-25,2005103480,A1
2503020,BME145,L3T2,2025-06-25,2005103480,A
2503020,BME146,L3T2,2025-06-25,2005103480,A1
2503020,BME147,L3T2,2025-06-25,2005103480,A
2503025,BME141,L3T2,2025-06-25,2020083706,A
2503025,BME142,L3T2,2025-06-25,2020083706,A1
2503025,BME143,L3T2,2025-06-25,2020083706,A
2503025,BME144,L3T2,2025-06-25,2020083706,A1
2503025,BME145,L3T2,2025-06-25,2020083706,A
2503025,BME146,L3T2,2025-06-25,2020083706,A1
2503025,BME147,L3T2,2025-06-25,2020083706,A
2503031,BME141,L3T2,2025-06-25,2016013794,A
2503031,BME142,L3T2,2025-06-25,2016013794,A1
2503031,BME143,L3T2,2025-06-25,2016013794,A
2503031,BME144,L3T2,2025-06-25,2016013794,A1
2503031,BME145,L3T2,2025-06-25,2016013794,A
2503031,BME146,L3T2,2025-06-25,2016013794,A1
2503031,BME147,L3T2,2025-06-25,2016013794,A
2503032,BME141,L3T2,2025-06-25,2014027793,A
2503032,BME142,L3T2,2025-06-25,2014027793,A1
2503032,BME143,L3T2,2025-06-25,2014027793,A
2503032,BME144,L3T2,2025-06-25,2014027793,A1
2503032,BME145,L3T2,2025-06-25,2014027793,A
2503032,BME146,L3T2,2025-06-25,2014027793,A1
2503032,BME147,L3T2,2025-06-25,2014027793,A
2503034,BME141,L3T2,2025-06-25,2004045308,A
2503034,BME142,L3T2,2025-06-25,2004045308,A1
2503034,BME143,L3T2,2025-06-25,2004045308,A
2503034,BME144,L3T2,2025-06-25,2004045308,A1
2503034,BME145,L3T2,2025-06-25,2004045308,A
2503034,BME146,L3T2,2025-06-25,2004045308,A1
2503034,BME147,L3T2,2025-06-25,2004045308,A
2503038,BME141,L3T2,2025-06-25,2020125390,A
2503038,BME142,L3T2,2025-06-25,2020125390,A1
2503038,BME143,L3T2,2025-06-25,2020125390,A
2503038,BME144,L3T2,2025-06-25,2020125390,A1
2503038,BME145,L3T2,2025-06-25,2020125390,A
2503038,BME146,L3T2,2025-06-25,2020125390,A1
2503038,BME147,L3T2,2025-06-25,2020125390,A
2503040,BME141,L3T2,2025-06-25,2004045308,A
2503040,BME142,L3T2,2025-06-25,2004045308,A1
2503040,BME143,L3T2,2025-06-25,2004045308,A
2503040,BME144,L3T2,2025-06-25,2004045308,A1
2503040,BME145,L3T2,2025-06-25,2004045308,A
2503040,BME146,L3T2,2025-06-25,2004045308,A1
2503040,BME147,L3T2,2025-06-25,2004045308,A
2503050,BME141,L3T2,2025-06-25,2012022259,A
2503050,BME142,L3T2,2025-06-25,2012022259,A1
2503050,BME143,L3T2,2025-06-25,2012022259,A
2503050,BME144,L3T2,2025-06-25,2012022259,A1
2503050,BME145,L3T2,2025-06-25,2012022259,A
2503050,BME146,L3T2,2025-06-25,2012022259,A1
2503050,BME147,L3T2,2025-06-25,2012022259,A
2503051,BME141,L3T2,2025-06-25,2005116724,A
2503051,BME142,L3T2,2025-06-25,2005116724,A1
2503051,BME143,L3T2,2025-06-25,2005116724,A
2503051,BME144,L3T2,2025-06-25,2005116724,A1
2503051,BME145,L3T2,2025-06-25,2005116724,A
2503051,BME146,L3T2,2025-06-25,2005116724,A1
2503051,BME147,L3T2,2025-06-25,2005116724,A
2503071,BME141,L3T2,2025-06-25,2023097362,A
2503071,BME142,L3T2,2025-06-25,2023097362,A1
2503071,BME143,L3T2,2025-06-25,2023097362,A
2503071,BME144,L3T2,2025-06-25,2023097362,A1
2503071,BME145,L3T2,2025-06-25,2023097362,A
2503071,BME146,L3T2,2025-06-25,2023097362,A1
2503071,BME147,L3T2,2025-06-25,2023097362,A
2503080,BME141,L3T2,2025-06-25,2013025917,A
2503080,BME142,L3T2,2025-06-25,2013025917,A1
2503080,BME143,L3T2,2025-06-25,2013025917,A
2503080,BME144,L3T2,2025-06-25,2013025917,A1
2503080,BME145,L3T2,2025-06-25,2013025917,A
2503080,BME146,L3T2,2025-06-25,2013025917,A1
2503080,BME147,L3T2,2025-06-25,2013025917,A
2503093,BME141,L3T2,2025-06-25,2009013966,A
2503093,BME142,L3T2,2025-06-25,2009013966,A1
2503093,BME143,L3T2,2025-06-25,2009013966,A
2503093,BME144,L3T2,2025-06-25,2009013966,A1
2503093,BME145,L3T2,2025-06-25,2009013966,A
2503093,BME146,L3T2,2025-06-25,2009013966,A1
2503093,BME147,L3T2,2025-06-25,2009013966,A
2503107,BME141,L3T2,2025-06-25,2005057458,A
2503107,BME142,L3T2,2025-06-25,2005057458,A1
2503107,BME143,L3T2,2025-06-25,2005057458,A
2503107,BME144,L3T2,2025-06-25,2005057458,A1
2503107,BME145,L3T2,2025-06-25,2005057458,A
2503107,BME146,L3T2,2025-06-25,2005057458,A1
2503107,BME147,L3T2,2025-06-25,2005057458,A
2503111,BME141,L3T2,2025-06-25,2024068666,A
2503111,BME142,L3T2,2025-06-25,2024068666,A1
2503111,BME143,L3T2,2025-06-25,2024068666,A
2503111,BME144,L3T2,2025-06-25,2024068666,A1
2503111,BME145,L3T2,2025-06-25,2024068666,A
2503111,BME146,L3T2,2025-06-25,2024068666,A1
2503111,BME147,L3T2,2025-06-25,2024068666,A
2503116,BME141,L3T2,2025-06-25,2008011238,A
2503116,BME142,L3T2,2025-06-25,2008011238,A1
2503116,BME143,L3T2,2025-06-25,2008011238,A
2503116,BME144,L3T2,2025-06-25,2008011238,A1
2503116,BME145,L3T2,2025-06-25,2008011238,A
2503116,BME146,L3T2,2025-06-25,2008011238,A1
2503116,BME147,L3T2,2025-06-25,2008011238,A
2503127,BME141,L3T2,2025-06-25,2022046609,A
2503127,BME142,L3T2,2025-06-25,2022046609,A1
2503127,BME143,L3T2,2025-06-25,2022046609,A
2503127,BME144,L3T2,2025-06-25,2022046609,A1
2503127,BME145,L3T2,2025-06-25,2022046609,A
2503127,BME146,L3T2,2025-06-25,2022046609,A1
2503127,BME147,L3T2,2025-06-25,2022046609,A
2503131,BME141,L3T2,2025-06-25,2005116724,A
2503131,BME142,L3T2,2025-06-25,2005116724,A1
2503131,BME143,L3T2,2025-06-25,2005116724,A
2503131,BME144,L3T2,2025-06-25,2005116724,A1
2503131,BME145,L3T2,2025-06-25,2005116724,A
2503131,BME146,L3T2,2025-06-25,2005116724,A1
2503131,BME147,L3T2,2025-06-25,2005116724,A
2503134,BME141,L3T2,2025-06-25,2009013966,A
2503134,BME142,L3T2,2025-06-25,2009013966,A1
2503134,BME143,L3T2,2025-06-25,2009013966,A
2503134,BME144,L3T2,2025-06-25,2009013966,A1
2503134,BME145,L3T2,2025-06-25,2009013966,A
2503134,BME146,L3T2,2025-06-25,2009013966,A1
2503134,BME147,L3T2,2025-06-25,2009013966,A
2503147,BME141,L3T2,2025-06-25,2005057458,A
2503147,BME142,L3T2,2025-06-25,2005057458,A1
2503147,BME143,L3T2,2025-06-25,2005057458,A
2503147,BME144,L3T2,2025-06-25,2005057458,A1
2503147,BME145,L3T2,2025-06-25,2005057458,A
2503147,BME146,L3T2,2025-06-25,2005057458,A1
2503147,BME147,L3T2,2025-06-25,2005057458,A
2503152,BME141,L3T2,2025-06-25,2008011238,A
2503152,BME142,L3T2,2025-06-25,2008011238,A1
2503152,BME143,L3T2,2025-06-25,2008011238,A
2503152,BME144,L3T2,2025-06-25,2008011238,A1
2503152,BME145,L3T2,2025-06-25,2008011238,A
2503152,BME146,L3T2,2025-06-25,2008011238,A1
2503152,BME147,L3T2,2025-06-25,2008011238,A
2503162,BME141,L3T2,2025-06-25,2002067119,A
2503162,BME142,L3T2,2025-06-25,2002067119,A1
2503162,BME143,L3T2,2025-06-25,2002067119,A
2503162,BME144,L3T2,2025-06-25,2002067119,A1
2503162,BME145,L3T2,2025-06-25,2002067119,A
2503162,BME146,L3T2,2025-06-25,2002067119,A1
2503162,BME147,L3T2,2025-06-25,2002067119,A
2503165,BME141,L3T2,2025-06-25,2016013794,A
2503165,BME142,L3T2,2025-06-25,2016013794,A1
2503165,BME143,L3T2,2025-06-25,2016013794,A
2503165,BME144,L3T2,2025-06-25,2016013794,A1
2503165,BME145,L3T2,2025-06-25,2016013794,A
2503165,BME146,L3T2,2025-06-25,2016013794,A1
2503165,BME147,L3T2,2025-06-25,2016013794,A
2503003,BME149,L4T1,2025-06-25,2008011238,A
2503003,BME140,L4T1,2025-06-25,2008011238,A1
2503003,BME151,L4T1,2025-06-25,2008011238,A
2503003,BME152,L4T1,2025-06-25,2008011238,A1
2503003,BME153,L4T1,2025-06-25,2008011238,A
2503003,BME154,L4T1,2025-06-25,2008011238,A1
2503003,BME155,L4T1,2025-06-25,2008011238,A
2503003,ME546,L4T1,2025-06-25,2008011238,A1
2503007,BME149,L4T1,2025-06-25,2001026453,A
2503007,BME140,L4T1,2025-06-25,2001026453,A1
2503007,BME151,L4T1,2025-06-25,2001026453,A
2503007,BME152,L4T1,2025-06-25,2001026453,A1
2503007,BME153,L4T1,2025-06-25,2001026453,A
2503007,BME154,L4T1,2025-06-25,2001026453,A1
2503007,BME155,L4T1,2025-06-25,2001026453,A
2503007,ME546,L4T1,2025-06-25,2001026453,A1
2503013,BME149,L4T1,2025-06-25,2012022259,A
2503013,BME140,L4T1,2025-06-25,2012022259,A1
2503013,BME151,L4T1,2025-06-25,2012022259,A
2503013,BME152,L4T1,2025-06-25,2012022259,A1
2503013,BME153,L4T1,2025-06-25,2012022259,A
2503013,BME154,L4T1,2025-06-25,2012022259,A1
2503013,BME155,L4T1,2025-06-25,2012022259,A
2503013,ME546,L4T1,2025-06-25,2012022259,A1
2503017,BME149,L4T1,2025-06-25,2024068666,A
2503017,BME140,L4T1,2025-06-25,2024068666,A1
2503017,BME151,L4T1,2025-06-25,2024068666,A
2503017,BME152,L4T1,2025-06-25,2024068666,A1
2503017,BME153,L4T1,2025-06-25,2024068666,A
2503017,BME154,L4T1,2025-06-25,2024068666,A1
2503017,BME155,L4T1,2025-06-25,2024068666,A
2503017,ME546,L4T1,2025-06-25,2024068666,A1
2503027,BME149,L4T1,2025-06-25,2006083390,A
2503027,BME140,L4T1,2025-06-25,2006083390,A1
2503027,BME151,L4T1,2025-06-25,2006083390,A
2503027,BME152,L4T1,2025-06-25,2006083390,A1
2503027,BME153,L4T1,2025-06-25,2006083390,A
2503027,BME154,L4T1,2025-06-25,2006083390,A1
2503027,BME155,L4T1,2025-06-25,2006083390,A
2503027,ME546,L4T1,2025-06-25,2006083390,A1
2503043,BME149,L4T1,2025-06-25,2016013794,A
2503043,BME140,L4T1,2025-06-25,2016013794,A1
2503043,BME151,L4T1,2025-06-25,2016013794,A
2503043,BME152,L4T1,2025-06-25,2016013794,A1
2503043,BME153,L4T1,2025-06-25,2016013794,A
2503043,BME154,L4T1,2025-06-25,2016013794,A1
2503043,BME155,L4T1,2025-06-25,2016013794,A
2503043,ME546,L4T1,2025-06-25,2016013794,A1
2503048,BME149,L4T1,2025-06-25,2014027793,A
2503048,BME140,L4T1,2025-06-25,2014027793,A1
2503048,BME151,L4T1,2025-06-25,2014027793,A
2503048,BME152,L4T1,2025-06-25,2014027793,A1
2503048,BME153,L4T1,2025-06-25,2014027793,A
2503048,BME154,L4T1,2025-06-25,2014027793,A1
2503048,BME155,L4T1,2025-06-25,2014027793,A
2503048,ME546,L4T1,2025-06-25,2014027793,A1
2503054,BME149,L4T1,2025-06-25,2016013794,A
2503054,BME140,L4T1,2025-06-25,2016013794,A1
2503054,BME151,L4T1,2025-06-25,2016013794,A
2503054,BME152,L4T1,2025-06-25,2016013794,A1
2503054,BME153,L4T1,2025-06-25,2016013794,A
2503054,BME154,L4T1,2025-06-25,2016013794,A1
2503054,BME155,L4T1,2025-06-25,2016013794,A
2503054,ME546,L4T1,2025-06-25,2016013794,A1
2503063,BME149,L4T1,2025-06-25,2009013966,A
2503063,BME140,L4T1,2025-06-25,2009013966,A1
2503063,BME151,L4T1,2025-06-25,2009013966,A
2503063,BME152,L4T1,2025-06-25,2009013966,A1
2503063,BME153,L4T1,2025-06-25,2009013966,A
2503063,BME154,L4T1,2025-06-25,2009013966,A1
2503063,BME155,L4T1,2025-06-25,2009013966,A
2503063,ME546,L4T1,2025-06-25,2009013966,A1
2503072,BME149,L4T1,2025-06-25,2002067119,A
2503072,BME140,L4T1,2025-06-25,2002067119,A1
2503072,BME151,L4T1,2025-06-25,2002067119,A
2503072,BME152,L4T1,2025-06-25,2002067119,A1
2503072,BME153,L4T1,2025-06-25,2002067119,A
2503072,BME154,L4T1,2025-06-25,2002067119,A1
2503072,BME155,L4T1,2025-06-25,2002067119,A
2503072,ME546,L4T1,2025-06-25,2002067119,A1
2503076,BME149,L4T1,2025-06-25,2016013794,A
2503076,BME140,L4T1,2025-06-25,2016013794,A1
2503076,BME151,L4T1,2025-06-25,2016013794,A
2503076,BME152,L4T1,2025-06-25,2016013794,A1
2503076,BME153,L4T1,2025-06-25,2016013794,A
2503076,BME154,L4T1,2025-06-25,2016013794,A1
2503076,BME155,L4T1,2025-06-25,2016013794,A
2503076,ME546,L4T1,2025-06-25,2016013794,A1
2503081,BME149,L4T1,2025-06-25,2014034693,A
2503081,BME140,L4T1,2025-06-25,2014034693,A1
2503081,BME151,L4T1,2025-06-25,2014034693,A
2503081,BME152,L4T1,2025-06-25,2014034693,A1
2503081,BME153,L4T1,2025-06-25,2014034693,A
2503081,BME154,L4T1,2025-06-25,2014034693,A1
2503081,BME155,L4T1,2025-06-25,2014034693,A
2503081,ME546,L4T1,2025-06-25,2014034693,A1
2503084,BME149,L4T1,2025-06-25,2007021629,A
2503084,BME140,L4T1,2025-06-25,2007021629,A1
2503084,BME151,L4T1,2025-06-25,2007021629,A
2503084,BME152,L4T1,2025-06-25,2007021629,A1
2503084,BME153,L4T1,2025-06-25,2007021629,A
2503084,BME154,L4T1,2025-06-25,2007021629,A1
2503084,BME155,L4T1,2025-06-25,2007021629,A
2503084,ME546,L4T1,2025-06-25,2007021629,A1
2503097,BME149,L4T1,2025-06-25,2013114162,A
2503097,BME140,L4T1,2025-06-25,2013114162,A1
2503097,BME151,L4T1,2025-06-25,2013114162,A
2503097,BME152,L4T1,2025-06-25,2013114162,A1
2503097,BME153,L4T1,2025-06-25,2013114162,A
2503097,BME154,L4T1,2025-06-25,2013114162,A1
2503097,BME155,L4T1,2025-06-25,2013114162,A
2503097,ME546,L4T1,2025-06-25,2013114162,A1
2503100,BME149,L4T1,2025-06-25,2014034693,A
2503100,BME140,L4T1,2025-06-25,2014034693,A1
2503100,BME151,L4T1,2025-06-25,2014034693,A
2503100,BME152,L4T1,2025-06-25,2014034693,A1
2503100,BME153,L4T1,2025-06-25,2014034693,A
2503100,BME154,L4T1,2025-06-25,2014034693,A1
2503100,BME155,L4T1,2025-06-25,2014034693,A
2503100,ME546,L4T1,2025-06-25,2014034693,A1
2503114,BME149,L4T1,2025-06-25,2008011238,A
2503114,BME140,L4T1,2025-06-25,2008011238,A1
2503114,BME151,L4T1,2025-06-25,2008011238,A
2503114,BME152,L4T1,2025-06-25,2008011238,A1
2503114,BME153,L4T1,2025-06-25,2008011238,A
2503114,BME154,L4T1,2025-06-25,2008011238,A1
2503114,BME155,L4T1,2025-06-25,2008011238,A
2503114,ME546,L4T1,2025-06-25,2008011238,A1
2503119,BME149,L4T1,2025-06-25,2007021629,A
2503119,BME140,L4T1,2025-06-25,2007021629,A1
2503119,BME151,L4T1,2025-06-25,2007021629,A
2503119,BME152,L4T1,2025-06-25,2007021629,A1
2503119,BME153,L4T1,2025-06-25,2007021629,A
2503119,BME154,L4T1,2025-06-25,2007021629,A1
2503119,BME155,L4T1,2025-06-25,2007021629,A
2503119,ME546,L4T1,2025-06-25,2007021629,A1
2503124,BME149,L4T1,2025-06-25,2014011203,A
2503124,BME140,L4T1,2025-06-25,2014011203,A1
2503124,BME151,L4T1,2025-06-25,2014011203,A
2503124,BME152,L4T1,2025-06-25,2014011203,A1
2503124,BME153,L4T1,2025-06-25,2014011203,A
2503124,BME154,L4T1,2025-06-25,2014011203,A1
2503124,BME155,L4T1,2025-06-25,2014011203,A
2503124,ME546,L4T1,2025-06-25,2014011203,A1
2503128,BME149,L4T1,2025-06-25,2014011203,A
2503128,BME140,L4T1,2025-06-25,2014011203,A1
2503128,BME151,L4T1,2025-06-25,2014011203,A
2503128,BME152,L4T1,2025-06-25,2014011203,A1
2503128,BME153,L4T1,2025-06-25,2014011203,A
2503128,BME154,L4T1,2025-06-25,2014011203,A1
2503128,BME155,L4T1,2025-06-25,2014011203,A
2503128,ME546,L4T1,2025-06-25,2014011203,A1
2503133,BME149,L4T1,2025-06-25,2017093777,A
2503133,BME140,L4T1,2025-06-25,2017093777,A1
2503133,BME151,L4T1,2025-06-25,2017093777,A
2503133,BME152,L4T1,2025-06-25,2017093777,A1
2503133,BME153,L4T1,2025-06-25,2017093777,A
2503133,BME154,L4T1,2025-06-25,2017093777,A1
2503133,BME155,L4T1,2025-06-25,2017093777,A
2503133,ME546,L4T1,2025-06-25,2017093777,A1
2503137,BME149,L4T1,2025-06-25,2001024570,A
2503137,BME140,L4T1,2025-06-25,2001024570,A1
2503137,BME151,L4T1,2025-06-25,2001024570,A
