student_id,hall_id,room_number,resident,assigned_on
2511085,4,21,true,2025-06-25T13:18:45.775Z
2504005,4,21,true,2025-06-25T13:18:45.775Z
2512093,6,21,true,2025-06-25T13:18:45.775Z
2504115,6,21,true,2025-06-25T13:18:45.776Z
2512063,6,21,true,2025-06-25T13:18:45.776Z
2504015,6,21,true,2025-06-25T13:18:45.776Z
2509147,6,21,true,2025-06-25T13:18:45.776Z
2506019,1,22,true,2025-06-25T13:18:45.776Z
2512144,1,22,true,2025-06-25T13:18:45.777Z
2504110,1,22,true,2025-06-25T13:18:45.777Z
2512113,1,22,true,2025-06-25T13:18:45.777Z
2505139,1,22,true,2025-06-25T13:18:45.777Z
2503020,2,22,true,2025-06-25T13:18:45.777Z
2508103,2,22,true,2025-06-25T13:18:45.777Z
2509076,2,22,true,2025-06-25T13:18:45.777Z
2508136,2,22,true,2025-06-25T13:18:45.777Z
2502016,2,22,true,2025-06-25T13:18:45.777Z
2501029,3,22,true,2025-06-25T13:18:45.777Z
2507175,3,22,true,2025-06-25T13:18:45.777Z
2503139,3,,false,2025-06-25T13:18:45.777Z
2505164,3,22,true,2025-06-25T13:18:45.777Z
2512090,3,22,true,2025-06-25T13:18:45.778Z
2507105,4,22,true,2025-06-25T13:18:45.778Z
2508025,4,22,true,2025-06-25T13:18:45.778Z
2503016,4,22,true,2025-06-25T13:18:45.778Z
2506124,4,22,true,2025-06-25T13:18:45.778Z
2512040,4,22,true,2025-06-25T13:18:45.778Z
2506090,6,,false,2025-06-25T13:18:45.778Z
2501164,6,,false,2025-06-25T13:18:45.778Z
2507114,6,22,true,2025-06-25T13:18:45.778Z
2506116,6,22,true,2025-06-25T13:18:45.778Z
2501060,6,22,true,2025-06-25T13:18:45.778Z
2510086,1,23,true,2025-06-25T13:18:45.778Z
2506051,1,23,true,2025-06-25T13:18:45.778Z
2508013,1,23,true,2025-06-25T13:18:45.778Z
2504022,1,23,true,2025-06-25T13:18:45.778Z
2505036,1,23,true,2025-06-25T13:18:45.778Z
2507156,2,23,true,2025-06-25T13:18:45.779Z
2502142,2,23,true,2025-06-25T13:18:45.779Z
2511035,2,23,true,2025-06-25T13:18:45.779Z
2503104,2,23,true,2025-06-25T13:18:45.779Z
2505125,2,23,true,2025-06-25T13:18:45.779Z
2506106,3,23,true,2025-06-25T13:18:45.779Z
2507052,3,,false,2025-06-25T13:18:45.779Z
2507051,3,23,true,2025-06-25T13:18:45.779Z
2512088,3,23,true,2025-06-25T13:18:45.779Z
2502124,3,23,true,2025-06-25T13:18:45.779Z
2504099,4,23,true,2025-06-25T13:18:45.779Z
2505131,4,23,true,2025-06-25T13:18:45.779Z
2507101,4,23,true,2025-06-25T13:18:45.779Z
2512118,4,23,true,2025-06-25T13:18:45.779Z
2512025,4,23,true,2025-06-25T13:18:45.779Z
2506012,6,23,true,2025-06-25T13:18:45.779Z
2504053,6,23,true,2025-06-25T13:18:45.780Z
2501047,6,23,true,2025-06-25T13:18:45.780Z
2510070,6,23,true,2025-06-25T13:18:45.780Z
2503085,6,,false,2025-06-25T13:18:45.780Z
2511102,1,24,true,2025-06-25T13:18:45.780Z
2501051,1,24,true,2025-06-25T13:18:45.780Z
2501132,1,24,true,2025-06-25T13:18:45.780Z
2505109,1,24,true,2025-06-25T13:18:45.780Z
2510003,1,24,true,2025-06-25T13:18:45.780Z
2510131,2,24,true,2025-06-25T13:18:45.780Z
2506001,2,24,true,2025-06-25T13:18:45.780Z
2506080,2,24,true,2025-06-25T13:18:45.780Z
2502140,2,24,true,2025-06-25T13:18:45.780Z
2510176,2,24,true,2025-06-25T13:18:45.780Z
2507122,3,24,true,2025-06-25T13:18:45.780Z
2506004,3,24,true,2025-06-25T13:18:45.781Z
2511057,3,24,true,2025-06-25T13:18:45.781Z
2508155,3,24,true,2025-06-25T13:18:45.781Z
2504052,3,24,true,2025-06-25T13:18:45.781Z
2509085,4,24,true,2025-06-25T13:18:45.781Z
2512034,4,,false,2025-06-25T13:18:45.781Z
2511063,4,24,true,2025-06-25T13:18:45.781Z
2512074,4,,false,2025-06-25T13:18:45.781Z
2507139,4,24,true,2025-06-25T13:18:45.781Z
2504154,6,24,true,2025-06-25T13:18:45.781Z
2508024,6,24,true,2025-06-25T13:18:45.781Z
2512161,6,,false,2025-06-25T13:18:45.781Z
2503040,6,24,true,2025-06-25T13:18:45.781Z
2510005,6,24,true,2025-06-25T13:18:45.781Z
2501173,1,25,true,2025-06-25T13:18:45.781Z
2502135,1,25,true,2025-06-25T13:18:45.781Z
2509079,1,25,true,2025-06-25T13:18:45.781Z
2511037,1,25,true,2025-06-25T13:18:45.782Z
2505134,1,25,true,2025-06-25T13:18:45.782Z
2511066,2,25,true,2025-06-25T13:18:45.782Z
2507014,2,,false,2025-06-25T13:18:45.782Z
2501102,2,,false,2025-06-25T13:18:45.782Z
2505110,2,25,true,2025-06-25T13:18:45.782Z
2503088,2,,false,2025-06-25T13:18:45.782Z
2504024,3,25,true,2025-06-25T13:18:45.782Z
2511130,3,25,true,2025-06-25T13:18:45.782Z
2507076,3,,false,2025-06-25T13:18:45.782Z
2507144,3,25,true,2025-06-25T13:18:45.782Z
2508071,3,25,true,2025-06-25T13:18:45.782Z
2503011,4,25,true,2025-06-25T13:18:45.783Z
2506159,4,25,true,2025-06-25T13:18:45.783Z
2508016,4,,false,2025-06-25T13:18:45.783Z
2501076,4,25,true,2025-06-25T13:18:45.783Z
2503132,4,25,true,2025-06-25T13:18:45.783Z
2503155,6,25,true,2025-06-25T13:18:45.783Z
2508029,6,25,true,2025-06-25T13:18:45.783Z
2508081,6,25,true,2025-06-25T13:18:45.783Z
2506149,6,25,true,2025-06-25T13:18:45.783Z
2508031,6,25,true,2025-06-25T13:18:45.783Z
2501140,1,,false,2025-06-25T13:18:45.783Z
2505044,1,26,true,2025-06-25T13:18:45.783Z
2502029,1,26,true,2025-06-25T13:18:45.783Z
2507071,1,26,true,2025-06-25T13:18:45.784Z
2507108,1,26,true,2025-06-25T13:18:45.784Z
2506095,2,26,true,2025-06-25T13:18:45.784Z
2508015,2,26,true,2025-06-25T13:18:45.784Z
2512043,2,26,true,2025-06-25T13:18:45.784Z
2502101,2,26,true,2025-06-25T13:18:45.784Z
2511105,2,26,true,2025-06-25T13:18:45.784Z
2512032,3,26,true,2025-06-25T13:18:45.784Z
2507078,3,26,true,2025-06-25T13:18:45.784Z
2512037,3,26,true,2025-06-25T13:18:45.784Z
2504073,3,26,true,2025-06-25T13:18:45.784Z
2508037,3,26,true,2025-06-25T13:18:45.785Z
2503030,4,26,true,2025-06-25T13:18:45.785Z
2509043,4,26,true,2025-06-25T13:18:45.785Z
2506132,4,26,true,2025-06-25T13:18:45.785Z
2506129,4,26,true,2025-06-25T13:18:45.785Z
2504009,4,26,true,2025-06-25T13:18:45.785Z
2505083,6,26,true,2025-06-25T13:18:45.785Z
2512110,6,,false,2025-06-25T13:18:45.785Z
2502104,6,26,true,2025-06-25T13:18:45.785Z
2509156,6,26,true,2025-06-25T13:18:45.785Z
2511144,6,26,true,2025-06-25T13:18:45.785Z
2512014,1,27,true,2025-06-25T13:18:45.785Z
2505058,1,27,true,2025-06-25T13:18:45.785Z
2501127,1,27,true,2025-06-25T13:18:45.786Z
2506008,1,27,true,2025-06-25T13:18:45.786Z
2509103,1,27,true,2025-06-25T13:18:45.786Z
2512112,2,27,true,2025-06-25T13:18:45.786Z
2512019,2,27,true,2025-06-25T13:18:45.786Z
2507089,2,27,true,2025-06-25T13:18:45.786Z
2502117,2,27,true,2025-06-25T13:18:45.786Z
2506017,2,27,true,2025-06-25T13:18:45.786Z
2509040,3,,false,2025-06-25T13:18:45.786Z
2508040,3,27,true,2025-06-25T13:18:45.786Z
2504138,3,27,true,2025-06-25T13:18:45.786Z
2502023,3,27,true,2025-06-25T13:18:45.786Z
2510083,3,27,true,2025-06-25T13:18:45.786Z
2502132,4,27,true,2025-06-25T13:18:45.787Z
2503013,4,27,true,2025-06-25T13:18:45.787Z
2504045,4,27,true,2025-06-25T13:18:45.787Z
2505135,4,27,true,2025-06-25T13:18:45.787Z
2512100,4,27,true,2025-06-25T13:18:45.787Z
2507060,6,27,true,2025-06-25T13:18:45.787Z
2503081,6,27,true,2025-06-25T13:18:45.787Z
2507137,6,27,true,2025-06-25T13:18:45.787Z
2506036,6,,false,2025-06-25T13:18:45.787Z
2504076,6,27,true,2025-06-25T13:18:45.787Z
2506175,1,28,true,2025-06-25T13:18:45.787Z
2506096,1,28,true,2025-06-25T13:18:45.787Z
2510092,1,28,true,2025-06-25T13:18:45.787Z
2511039,1,28,true,2025-06-25T13:18:45.788Z
2508023,1,28,true,2025-06-25T13:18:45.788Z
2505094,2,28,true,2025-06-25T13:18:45.788Z
2504086,2,28,true,2025-06-25T13:18:45.788Z
2511026,2,28,true,2025-06-25T13:18:45.788Z
2501180,2,28,true,2025-06-25T13:18:45.788Z
2507029,2,28,true,2025-06-25T13:18:45.788Z
2503029,3,28,true,2025-06-25T13:18:45.788Z
2511125,3,28,true,2025-06-25T13:18:45.788Z
2510034,3,28,true,2025-06-25T13:18:45.788Z
2506173,3,28,true,2025-06-25T13:18:45.788Z
2504145,3,28,true,2025-06-25T13:18:45.789Z
2510144,4,28,true,2025-06-25T13:18:45.789Z
2509009,4,28,true,2025-06-25T13:18:45.789Z
2512097,4,28,true,2025-06-25T13:18:45.789Z
2509114,4,28,true,2025-06-25T13:18:45.789Z
2509070,4,28,true,2025-06-25T13:18:45.789Z
2502036,6,28,true,2025-06-25T13:18:45.789Z
2510052,6,28,true,2025-06-25T13:18:45.789Z
2506084,6,28,true,2025-06-25T13:18:45.789Z
2511172,6,28,true,2025-06-25T13:18:45.789Z
2508180,6,28,true,2025-06-25T13:18:45.789Z
2508089,1,29,true,2025-06-25T13:18:45.789Z
2503017,1,29,true,2025-06-25T13:18:45.790Z
2509157,1,,false,2025-06-25T13:18:45.790Z
2507145,1,29,true,2025-06-25T13:18:45.790Z
2511175,1,,false,2025-06-25T13:18:45.790Z
2503142,2,29,true,2025-06-25T13:18:45.790Z
2512165,2,29,true,2025-06-25T13:18:45.790Z
2508003,2,29,true,2025-06-25T13:18:45.790Z
2501026,2,29,true,2025-06-25T13:18:45.790Z
2511160,2,,false,2025-06-25T13:18:45.790Z
2512009,3,29,true,2025-06-25T13:18:45.790Z
2509152,3,,false,2025-06-25T13:18:45.790Z
2501011,3,,false,2025-06-25T13:18:45.790Z
2508045,3,29,true,2025-06-25T13:18:45.790Z
2501048,3,29,true,2025-06-25T13:18:45.791Z
2503065,4,29,true,2025-06-25T13:18:45.791Z
2510165,4,29,true,2025-06-25T13:18:45.791Z
2502082,4,29,true,2025-06-25T13:18:45.791Z
2506130,4,29,true,2025-06-25T13:18:45.791Z
2509122,4,29,true,2025-06-25T13:18:45.791Z
2503098,6,29,true,2025-06-25T13:18:45.791Z
2502028,6,29,true,2025-06-25T13:18:45.791Z
2503131,6,29,true,2025-06-25T13:18:45.791Z
2503143,6,29,true,2025-06-25T13:18:45.791Z
2505008,6,29,true,2025-06-25T13:18:45.791Z
2503129,1,30,true,2025-06-25T13:18:45.791Z
2510168,1,30,true,2025-06-25T13:18:45.791Z
2507061,1,30,true,2025-06-25T13:18:45.792Z
2507164,1,30,true,2025-06-25T13:18:45.792Z
2509176,1,30,true,2025-06-25T13:18:45.792Z
2508126,2,30,true,2025-06-25T13:18:45.792Z
2503061,2,30,true,2025-06-25T13:18:45.792Z
2508052,2,30,true,2025-06-25T13:18:45.792Z
2501115,2,30,true,2025-06-25T13:18:45.792Z
2501009,2,30,true,2025-06-25T13:18:45.792Z
2501126,3,30,true,2025-06-25T13:18:45.792Z
2512117,3,30,true,2025-06-25T13:18:45.792Z
2511046,3,30,true,2025-06-25T13:18:45.792Z
2511117,3,,false,2025-06-25T13:18:45.792Z
2511029,3,,false,2025-06-25T13:18:45.792Z
2511078,4,30,true,2025-06-25T13:18:45.793Z
2502019,4,30,true,2025-06-25T13:18:45.793Z
2508101,4,30,true,2025-06-25T13:18:45.793Z
2510022,4,30,true,2025-06-25T13:18:45.793Z
2510079,4,30,true,2025-06-25T13:18:45.793Z
2510006,6,30,true,2025-06-25T13:18:45.793Z
2505133,6,,false,2025-06-25T13:18:45.793Z
2503003,6,30,true,2025-06-25T13:18:45.793Z
2508154,6,30,true,2025-06-25T13:18:45.793Z
2506093,6,30,true,2025-06-25T13:18:45.793Z
2512122,1,31,true,2025-06-25T13:18:45.793Z
2506037,1,31,true,2025-06-25T13:18:45.794Z
2501152,1,31,true,2025-06-25T13:18:45.794Z
2503152,1,31,true,2025-06-25T13:18:45.794Z
2509075,1,31,true,2025-06-25T13:18:45.794Z
2504165,2,31,true,2025-06-25T13:18:45.794Z
2509074,2,31,true,2025-06-25T13:18:45.794Z
2505091,2,31,true,2025-06-25T13:18:45.794Z
2511021,2,31,true,2025-06-25T13:18:45.794Z
2506154,2,31,true,2025-06-25T13:18:45.794Z
2510074,3,31,true,2025-06-25T13:18:45.794Z
2510064,3,,false,2025-06-25T13:18:45.794Z
2512173,3,,false,2025-06-25T13:18:45.794Z
2507140,3,31,true,2025-06-25T13:18:45.794Z
2502087,3,31,true,2025-06-25T13:18:45.795Z
2502084,4,31,true,2025-06-25T13:18:45.795Z
2501003,4,31,true,2025-06-25T13:18:45.795Z
2503160,4,31,true,2025-06-25T13:18:45.795Z
2505141,4,31,true,2025-06-25T13:18:45.795Z
2501075,4,31,true,2025-06-25T13:18:45.795Z
2511091,6,31,true,2025-06-25T13:18:45.795Z
2503094,6,31,true,2025-06-25T13:18:45.795Z
2507158,6,31,true,2025-06-25T13:18:45.795Z
2502121,6,31,true,2025-06-25T13:18:45.795Z
2507099,6,,false,2025-06-25T13:18:45.795Z
2508127,1,32,true,2025-06-25T13:18:45.795Z
2505046,1,32,true,2025-06-25T13:18:45.795Z
2512078,1,32,true,2025-06-25T13:18:45.796Z
2510009,1,32,true,2025-06-25T13:18:45.796Z
2510132,1,32,true,2025-06-25T13:18:45.796Z
2505099,2,32,true,2025-06-25T13:18:45.796Z
2503043,2,32,true,2025-06-25T13:18:45.796Z
2507126,2,32,true,2025-06-25T13:18:45.796Z
2506009,2,,false,2025-06-25T13:18:45.796Z
2507022,2,32,true,2025-06-25T13:18:45.796Z
2505100,3,32,true,2025-06-25T13:18:45.796Z
2508002,3,32,true,2025-06-25T13:18:45.796Z
2501172,3,32,true,2025-06-25T13:18:45.796Z
2510129,3,32,true,2025-06-25T13:18:45.796Z
2506101,3,32,true,2025-06-25T13:18:45.796Z
2504090,4,32,true,2025-06-25T13:18:45.797Z
2511040,4,32,true,2025-06-25T13:18:45.797Z
2502119,4,32,true,2025-06-25T13:18:45.797Z
2505120,4,32,true,2025-06-25T13:18:45.797Z
2508088,4,32,true,2025-06-25T13:18:45.797Z
2511126,6,32,true,2025-06-25T13:18:45.797Z
2509091,6,32,true,2025-06-25T13:18:45.797Z
2509030,6,32,true,2025-06-25T13:18:45.797Z
2501001,6,32,true,2025-06-25T13:18:45.797Z
2502138,6,32,true,2025-06-25T13:18:45.797Z
2512152,1,33,true,2025-06-25T13:18:45.797Z
2504127,1,33,true,2025-06-25T13:18:45.797Z
2503168,1,,false,2025-06-25T13:18:45.798Z
2502171,1,33,true,2025-06-25T13:18:45.798Z
2505121,1,33,true,2025-06-25T13:18:45.798Z
2501103,2,,false,2025-06-25T13:18:45.798Z
2502026,2,33,true,2025-06-25T13:18:45.798Z
2502154,2,33,true,2025-06-25T13:18:45.798Z
2508150,2,33,true,2025-06-25T13:18:45.798Z
2512143,2,33,true,2025-06-25T13:18:45.798Z
2510159,3,33,true,2025-06-25T13:18:45.798Z
2506147,3,33,true,2025-06-25T13:18:45.798Z
2512028,3,33,true,2025-06-25T13:18:45.798Z
2509034,3,33,true,2025-06-25T13:18:45.798Z
2505026,3,33,true,2025-06-25T13:18:45.798Z
2505085,4,33,true,2025-06-25T13:18:45.799Z
2506161,4,33,true,2025-06-25T13:18:45.799Z
2501155,4,33,true,2025-06-25T13:18:45.799Z
2512076,4,33,true,2025-06-25T13:18:45.799Z
2512167,4,33,true,2025-06-25T13:18:45.799Z
2510126,6,33,true,2025-06-25T13:18:45.799Z
2508122,6,33,true,2025-06-25T13:18:45.799Z
2503105,6,33,true,2025-06-25T13:18:45.799Z
2501093,6,33,true,2025-06-25T13:18:45.799Z
2501117,6,33,true,2025-06-25T13:18:45.799Z
2502174,1,,false,2025-06-25T13:18:45.800Z
2511100,1,34,true,2025-06-25T13:18:45.800Z
2512057,1,34,true,2025-06-25T13:18:45.800Z
2508161,1,34,true,2025-06-25T13:18:45.800Z
2506119,1,,false,2025-06-25T13:18:45.800Z
2501167,2,34,true,2025-06-25T13:18:45.800Z
2503161,2,34,true,2025-06-25T13:18:45.800Z
2503175,2,34,true,2025-06-25T13:18:45.800Z
2501142,2,34,true,2025-06-25T13:18:45.800Z
2506165,2,34,true,2025-06-25T13:18:45.800Z
2506016,3,34,true,2025-06-25T13:18:45.800Z
2507174,3,,false,2025-06-25T13:18:45.801Z
2501038,3,34,true,2025-06-25T13:18:45.801Z
2505070,3,34,true,2025-06-25T13:18:45.801Z
2503055,3,34,true,2025-06-25T13:18:45.801Z
2502020,4,34,true,2025-06-25T13:18:45.801Z
2506150,4,34,true,2025-06-25T13:18:45.801Z
2504002,4,34,true,2025-06-25T13:18:45.801Z
2504109,4,34,true,2025-06-25T13:18:45.801Z
2502125,4,34,true,2025-06-25T13:18:45.801Z
2507127,6,34,true,2025-06-25T13:18:45.801Z
2502150,6,34,true,2025-06-25T13:18:45.801Z
2501008,6,34,true,2025-06-25T13:18:45.801Z
2502046,6,34,true,2025-06-25T13:18:45.801Z
2501166,6,34,true,2025-06-25T13:18:45.802Z
2510163,1,35,true,2025-06-25T13:18:45.802Z
2504083,1,35,true,2025-06-25T13:18:45.802Z
2512170,1,35,true,2025-06-25T13:18:45.802Z
2512030,1,35,true,2025-06-25T13:18:45.802Z
2510043,1,,false,2025-06-25T13:18:45.802Z
2501071,2,35,true,2025-06-25T13:18:45.802Z
2510051,2,35,true,2025-06-25T13:18:45.802Z
2508176,2,35,true,2025-06-25T13:18:45.802Z
2509108,2,35,true,2025-06-25T13:18:45.802Z
2501151,2,35,true,2025-06-25T13:18:45.803Z
2502092,3,35,true,2025-06-25T13:18:45.803Z
2506011,3,35,true,2025-06-25T13:18:45.803Z
2509080,3,35,true,2025-06-25T13:18:45.803Z
2509066,3,35,true,2025-06-25T13:18:45.803Z
2501033,3,35,true,2025-06-25T13:18:45.803Z
2505143,4,35,true,2025-06-25T13:18:45.803Z
2509021,4,35,true,2025-06-25T13:18:45.803Z
2512061,4,35,true,2025-06-25T13:18:45.803Z
2501053,4,35,true,2025-06-25T13:18:45.803Z
2510050,4,,false,2025-06-25T13:18:45.803Z
2507045,6,35,true,2025-06-25T13:18:45.803Z
2511081,6,35,true,2025-06-25T13:18:45.803Z
2507016,6,35,true,2025-06-25T13:18:45.804Z
2512055,6,35,true,2025-06-25T13:18:45.804Z
2505074,6,35,true,2025-06-25T13:18:45.804Z
2505053,1,,false,2025-06-25T13:18:45.804Z
2508137,1,36,true,2025-06-25T13:18:45.804Z
2509017,1,36,true,2025-06-25T13:18:45.804Z
2507067,1,36,true,2025-06-25T13:18:45.804Z
2510021,1,36,true,2025-06-25T13:18:45.804Z
2507106,2,36,true,2025-06-25T13:18:45.804Z
2508109,2,36,true,2025-06-25T13:18:45.804Z
2503063,2,36,true,2025-06-25T13:18:45.804Z
2507017,2,36,true,2025-06-25T13:18:45.804Z
2506125,2,36,true,2025-06-25T13:18:45.804Z
2507064,3,36,true,2025-06-25T13:18:45.805Z
2511178,3,36,true,2025-06-25T13:18:45.805Z
2501125,3,36,true,2025-06-25T13:18:45.805Z
2508051,3,36,true,2025-06-25T13:18:45.805Z
2512140,3,36,true,2025-06-25T13:18:45.805Z
2503164,4,36,true,2025-06-25T13:18:45.805Z
2501106,4,36,true,2025-06-25T13:18:45.805Z
2511104,4,36,true,2025-06-25T13:18:45.805Z
2510112,4,36,true,2025-06-25T13:18:45.805Z
2507001,4,36,true,2025-06-25T13:18:45.805Z
2510167,6,36,true,2025-06-25T13:18:45.805Z
2512073,6,36,true,2025-06-25T13:18:45.805Z
2509031,6,36,true,2025-06-25T13:18:45.805Z
2509038,6,36,true,2025-06-25T13:18:45.806Z
2507058,6,,false,2025-06-25T13:18:45.806Z
2506115,1,37,true,2025-06-25T13:18:45.806Z
2507109,1,37,true,2025-06-25T13:18:45.806Z
2502137,1,37,true,2025-06-25T13:18:45.806Z
2505018,1,37,true,2025-06-25T13:18:45.806Z
2507146,1,37,true,2025-06-25T13:18:45.806Z
2512120,2,37,true,2025-06-25T13:18:45.806Z
2507157,2,37,true,2025-06-25T13:18:45.806Z
2506156,2,37,true,2025-06-25T13:18:45.806Z
2502070,2,37,true,2025-06-25T13:18:45.806Z
2506005,2,37,true,2025-06-25T13:18:45.806Z
2508044,3,37,true,2025-06-25T13:18:45.806Z
2511054,3,37,true,2025-06-25T13:18:45.806Z
2511065,3,37,true,2025-06-25T13:18:45.807Z
2509094,3,37,true,2025-06-25T13:18:45.807Z
2501040,3,37,true,2025-06-25T13:18:45.807Z
2508097,4,37,true,2025-06-25T13:18:45.807Z
2507100,4,,false,2025-06-25T13:18:45.807Z
2510101,4,,false,2025-06-25T13:18:45.807Z
2506064,4,37,true,2025-06-25T13:18:45.807Z
2510095,4,37,true,2025-06-25T13:18:45.807Z
2504134,6,,false,2025-06-25T13:18:45.807Z
2506047,6,37,true,2025-06-25T13:18:45.807Z
2511082,6,37,true,2025-06-25T13:18:45.807Z
2505087,6,37,true,2025-06-25T13:18:45.807Z
2504062,6,37,true,2025-06-25T13:18:45.807Z
2506010,1,38,true,2025-06-25T13:18:45.807Z
2502155,1,38,true,2025-06-25T13:18:45.807Z
2504082,1,38,true,2025-06-25T13:18:45.807Z
2503035,1,38,true,2025-06-25T13:18:45.807Z
2512109,1,38,true,2025-06-25T13:18:45.807Z
2510013,2,38,true,2025-06-25T13:18:45.808Z
2507120,2,38,true,2025-06-25T13:18:45.808Z
2509140,2,38,true,2025-06-25T13:18:45.808Z
2502050,2,38,true,2025-06-25T13:18:45.808Z
2510106,2,38,true,2025-06-25T13:18:45.808Z
2509172,3,38,true,2025-06-25T13:18:45.808Z
2509060,3,38,true,2025-06-25T13:18:45.808Z
2501111,3,38,true,2025-06-25T13:18:45.808Z
2509008,3,38,true,2025-06-25T13:18:45.808Z
2502073,3,38,true,2025-06-25T13:18:45.808Z
2510110,4,38,true,2025-06-25T13:18:45.808Z
2501021,4,38,true,2025-06-25T13:18:45.808Z
2506128,4,38,true,2025-06-25T13:18:45.808Z
2502122,4,38,true,2025-06-25T13:18:45.808Z
2510094,4,38,true,2025-06-25T13:18:45.808Z
2511146,6,38,true,2025-06-25T13:18:45.809Z
2503157,6,,false,2025-06-25T13:18:45.809Z
2507036,6,38,true,2025-06-25T13:18:45.809Z
2509088,6,38,true,2025-06-25T13:18:45.809Z
2509126,6,38,true,2025-06-25T13:18:45.809Z
2510053,1,39,true,2025-06-25T13:18:45.809Z
2501119,1,39,true,2025-06-25T13:18:45.809Z
2505012,1,39,true,2025-06-25T13:18:45.809Z
2511121,1,39,true,2025-06-25T13:18:45.809Z
2509019,1,39,true,2025-06-25T13:18:45.809Z
2510166,2,39,true,2025-06-25T13:18:45.809Z
2512111,2,39,true,2025-06-25T13:18:45.809Z
2502043,2,,false,2025-06-25T13:18:45.809Z
2502143,2,,false,2025-06-25T13:18:45.809Z
2507091,2,39,true,2025-06-25T13:18:45.809Z
2511103,3,39,true,2025-06-25T13:18:45.809Z
2511115,3,39,true,2025-06-25T13:18:45.809Z
2510018,3,39,true,2025-06-25T13:18:45.810Z
2505123,3,39,true,2025-06-25T13:18:45.810Z
2505043,3,39,true,2025-06-25T13:18:45.810Z
2512114,4,39,true,2025-06-25T13:18:45.810Z
2509089,4,39,true,2025-06-25T13:18:45.810Z
2501128,4,39,true,2025-06-25T13:18:45.810Z
2505113,4,39,true,2025-06-25T13:18:45.810Z
2502107,4,39,true,2025-06-25T13:18:45.810Z
2510174,6,,false,2025-06-25T13:18:45.810Z
2506022,6,39,true,2025-06-25T13:18:45.810Z
2505037,6,39,true,2025-06-25T13:18:45.810Z
2510002,6,39,true,2025-06-25T13:18:45.810Z
2511179,6,39,true,2025-06-25T13:18:45.810Z
2504055,1,40,true,2025-06-25T13:18:45.811Z
2508108,1,40,true,2025-06-25T13:18:45.811Z
2501078,1,40,true,2025-06-25T13:18:45.811Z
2502126,1,,false,2025-06-25T13:18:45.811Z
2509160,1,40,true,2025-06-25T13:18:45.811Z
2509006,2,,false,2025-06-25T13:18:45.811Z
2504050,2,40,true,2025-06-25T13:18:45.811Z
2502110,2,40,true,2025-06-25T13:18:45.811Z
2511141,2,,false,2025-06-25T13:18:45.811Z
2506074,2,40,true,2025-06-25T13:18:45.811Z
2512083,3,40,true,2025-06-25T13:18:45.811Z
2504006,3,40,true,2025-06-25T13:18:45.811Z
2504160,3,40,true,2025-06-25T13:18:45.811Z
2503041,3,40,true,2025-06-25T13:18:45.812Z
2505004,3,40,true,2025-06-25T13:18:45.812Z
2512045,4,40,true,2025-06-25T13:18:45.812Z
2504103,4,,false,2025-06-25T13:18:45.812Z
2507049,4,40,true,2025-06-25T13:18:45.812Z
2503169,4,40,true,2025-06-25T13:18:45.812Z
2505159,4,40,true,2025-06-25T13:18:45.812Z
2511139,6,40,true,2025-06-25T13:18:45.812Z
2503136,6,40,true,2025-06-25T13:18:45.812Z
2504107,6,40,true,2025-06-25T13:18:45.812Z
2512048,6,40,true,2025-06-25T13:18:45.812Z
2501030,6,40,true,2025-06-25T13:18:45.813Z
2508094,1,41,true,2025-06-25T13:18:45.813Z
2510115,1,41,true,2025-06-25T13:18:45.813Z
2502176,1,41,true,2025-06-25T13:18:45.813Z
2509118,1,41,true,2025-06-25T13:18:45.813Z
2504080,1,41,true,2025-06-25T13:18:45.813Z
2507113,2,41,true,2025-06-25T13:18:45.813Z
2501116,2,41,true,2025-06-25T13:18:45.813Z
2509022,2,41,true,2025-06-25T13:18:45.813Z
2502039,2,41,true,2025-06-25T13:18:45.813Z
2511009,2,41,true,2025-06-25T13:18:45.813Z
2501061,3,41,true,2025-06-25T13:18:45.813Z
2502017,3,41,true,2025-06-25T13:18:45.813Z
2508172,3,41,true,2025-06-25T13:18:45.814Z
2512121,3,41,true,2025-06-25T13:18:45.814Z
2501131,3,41,true,2025-06-25T13:18:45.814Z
2510177,4,41,true,2025-06-25T13:18:45.814Z
2508135,4,41,true,2025-06-25T13:18:45.814Z
2501056,4,41,true,2025-06-25T13:18:45.814Z
2506021,4,41,true,2025-06-25T13:18:45.814Z
2501123,4,41,true,2025-06-25T13:18:45.814Z
2504148,6,41,true,2025-06-25T13:18:45.814Z
2505080,6,41,true,2025-06-25T13:18:45.814Z
2510059,6,41,true,2025-06-25T13:18:45.814Z
2503031,6,41,true,2025-06-25T13:18:45.814Z
2505019,6,41,true,2025-06-25T13:18:45.814Z
2503166,1,42,true,2025-06-25T13:18:45.815Z
2505112,1,42,true,2025-06-25T13:18:45.815Z
2507136,1,42,true,2025-06-25T13:18:45.815Z
2502129,1,42,true,2025-06-25T13:18:45.815Z
2506068,1,42,true,2025-06-25T13:18:45.815Z
2509104,2,,false,2025-06-25T13:18:45.815Z
2510012,2,,false,2025-06-25T13:18:45.815Z
2502108,2,42,true,2025-06-25T13:18:45.815Z
2507166,2,42,true,2025-06-25T13:18:45.815Z
2511156,2,42,true,2025-06-25T13:18:45.815Z
2503008,3,42,true,2025-06-25T13:18:45.815Z
2502011,3,,false,2025-06-25T13:18:45.815Z
